"","x"
"1",0
"2",0.209471119366986
"3",0.012224239830459
"4",0.0232951969690731
"5",2.75526615417556e-12
"6",0.000352556815776498
"7",0.0600578780260268
"8",7.38595289944466e-18
"9",3.04687057087271e-94
"10",1.13745871754232e-07
"11",1.18163926284307e-07
"12",1.57012586396708e-08
"13",0
"14",0.251431244919971
"15",0.0350572858253793
"16",0.0661306598238247
"17",4.47025365491451e-11
"18",0.00099817064472444
"19",0.154933017574553
"20",2.2036999021625e-16
"21",8.79465179399242e-181
"22",7.94367942064942e-07
"23",8.13924445562964e-07
"24",1.1045096710728e-07
"25",0
"26",0.236469277232358
"27",0.000570150780445003
"28",0.000962399580717816
"29",3.75141537713327e-19
"30",1.44338498881841e-05
"31",0.00310982349512268
"32",4.38180116840426e-31
"33",0
"34",3.39014939803069e-11
"35",3.80598687086517e-11
"36",4.19013014276935e-12
"37",0
"38",0.174823311270747
"39",0.00251089931669244
"40",0.00458949999124066
"41",1.97184539187602e-15
"42",6.66004659558783e-05
"43",0.013437780429701
"44",1.64482332607485e-23
"45",1.12235569582713e-279
"46",2.35417263055621e-09
"47",2.51465876200537e-09
"48",3.01938122143346e-10
"49",0
"50",0.277032478861779
"51",0.00144028786386943
"52",0.00250328729453913
"53",8.64196479789214e-18
"54",3.67620347972866e-05
"55",0.00787407420759999
"56",9.19977487299948e-29
"57",0
"58",2.24744870951855e-10
"59",2.4830788801504e-10
"60",2.81990739858929e-11
"61",0
"62",0.311703119879569
"63",0.000569700088178665
"64",0.000924005898984577
"65",2.77496641087312e-21
"66",1.36004781396778e-05
"67",0.00313335730243002
"68",8.36068681369922e-45
"69",0
"70",9.65501547848853e-12
"71",1.10748164216218e-11
"72",1.14038674645918e-12
"73",0
"74",0.234107526906596
"75",0.0197553286008913
"76",0.0375012974180007
"77",4.78099456614211e-12
"78",0.000554204323406761
"79",0.0942413821277799
"80",6.68358187190615e-18
"81",1.60081422904211e-195
"82",2.17660725475704e-07
"83",2.24625105662418e-07
"84",2.95023058975155e-08
"85",0
"86",0.238539542933401
"87",0.00788748862685379
"88",0.014838753998696
"89",6.77420106358312e-14
"90",0.000218412287821151
"91",0.0412978502887842
"92",3.15884956262431e-21
"93",0
"94",2.23188709337031e-08
"95",2.35811506849473e-08
"96",2.96903472267232e-09
"97",0
"98",0.365309984026987
"99",0.000332901947347253
"100",0.000529764677416297
"101",2.35169532625305e-22
"102",7.95025363304223e-06
"103",0.00181207811606576
"104",1.06241974590332e-42
"105",0
"106",2.32878009946448e-12
"107",2.72106124541698e-12
"108",2.75798717939316e-13
"109",0
"110",0.271590979019767
"111",0.0424147257128758
"112",0.0796419227507225
"113",5.10209094149179e-11
"114",0.00119166989116986
"115",0.184299055420313
"116",1.73471764984828e-16
"117",1.44123470049009e-224
"118",9.8765630642967e-07
"119",1.01099348589919e-06
"120",1.36808713595956e-07
"121",0
"122",0.261326746736672
"123",0.140092358240565
"124",0.229599646407705
"125",6.51849265328608e-09
"126",0.00361240086232585
"127",0.401150223433893
"128",6.52045250613621e-13
"129",5.82942459773421e-83
"130",1.44000269788138e-05
"131",1.43542148959476e-05
"132",2.03568368854701e-06
"133",0
"134",0.231547711183122
"135",0.20364893287917
"136",0.300392164639435
"137",2.79965308572643e-08
"138",0.00487409868638591
"139",0.456154534766278
"140",6.59896952290845e-12
"141",2.89471074662453e-32
"142",3.26865729516629e-05
"143",3.23387689206076e-05
"144",4.67190957982442e-06
"145",0
"146",0.386727056739059
"147",0.0623058837796999
"148",0.117810000843684
"149",1.0951797939207e-11
"150",0.00170057132075652
"151",0.277968622775349
"152",2.59303726298472e-19
"153",3.74851887045833e-245
"154",9.17618372751622e-07
"155",9.44655363592797e-07
"156",1.23355401001101e-07
"157",0
"158",0.383783564627082
"159",0.0268267911567863
"160",0.0510342130707769
"161",1.5768198233181e-13
"162",0.000722181583882419
"163",0.137126799746934
"164",3.31143008580322e-23
"165",3.95292391122358e-312
"166",1.0778262133042e-07
"167",1.1281599133471e-07
"168",1.38742366958396e-08
"169",0
"170",0.343976386845753
"171",0.223605111877713
"172",0.36316057908689
"173",1.03906585100798e-09
"174",0.00539069321699741
"175",0.61516114107807
"176",3.41880736948005e-16
"177",1.73802884290247e-174
"178",1.34606926015622e-05
"179",1.35178679715926e-05
