"","x"
"1",0
"2",0.0960718294010366
"3",2.45415924529247
"4",1.3157217314565
"5",0.111660563474434
"6",0.114340281982131
"7",0.563000043302549
"8",0.0473737328388532
"9",0.00129061421686055
"10",0.223927664686857
"11",0.217655528619378
"12",0.0423110920816132
"13",0
"14",0.0707393563113429
"15",2.07013205156279
"16",1.12548524608895
"17",0.401470690490249
"18",0.122854157436402
"19",0.459170042418515
"20",0.366408804894953
"21",0.122397789468589
"22",0.40042057074415
"23",0.410704995930322
"24",0.096716486160341
"25",0
"26",0.15409161556695
"27",4.00481768319619
"28",2.15253160750545
"29",0.22969901550519
"30",0.195851227065353
"31",0.91134605086829
"32",0.101239428569768
"33",0.00186800905024683
"34",0.422200234442741
"35",0.412687427148123
"36",0.0813480219678887
"37",0
"38",0.146055105197925
"39",3.9084225833902
"40",2.10962915871955
"41",0.363386767180999
"42",0.206385307666585
"43",0.879639547518398
"44",0.207355460636217
"45",0.0085226697775104
"46",0.527596423395094
"47",0.524232384720182
"48",0.109141900326875
"49",0
"50",0.0867994600807516
"51",2.5245830606654
"52",1.372216623656
"53",0.477906463594741
"54",0.149247182905153
"55",0.560216784725097
"56",0.429012591324683
"57",0.131418113329298
"58",0.48271428133465
"59",0.494529860954349
"60",0.115862017815618
"61",0
"62",0.0491821111427596
"63",1.73088729897944
"64",0.946414816843474
"65",0.510147280246542
"66",0.111343631290285
"67",0.380489867560742
"68",0.582367890677568
"69",0.48289342116294
"70",0.416480110773601
"71",0.436367759869349
"72",0.11313063251134
"73",0
"74",0.0692228631172568
"75",2.19412555343412
"76",1.19700505563147
"77",0.551186474382737
"78",0.136799120814414
"79",0.483939440263226
"80",0.57715762178161
"81",0.32226296258843
"82",0.485909924442714
"83",0.504840277740572
"84",0.125674872080927
"85",0
"86",0.0725161745637257
"87",2.16620198116427
"88",1.17910141780626
"89",0.459286568315877
"90",0.130769303166012
"91",0.479518172976521
"92",0.438633299377853
"93",0.168833778841727
"94",0.43924289421611
"95",0.452470273725005
"96",0.108464462908347
"97",0
"98",0.094824397020855
"99",2.7111226904845
"100",1.47215182379885
"101",0.470435564480378
"102",0.157888442166344
"103",0.602678201243747
"104",0.400763315595542
"105",0.0981718207481721
"106",0.496223778392252
"107",0.506283057017458
"108",0.116624931262401
"109",0
"110",0.0532232620609114
"111",1.7511478517735
"112",0.956173581576863
"113",0.469680614117213
"114",0.11053506339939
"115",0.385722228047812
"116",0.510503413597056
"117",0.341283559521273
"118",0.400989865170115
"119",0.418043373759457
"120",0.105783090499963
"121",0
"122",0.0370057986643863
"123",1.67788066650028
"124",0.920259491744719
"125",0.598001136905588
"126",0.112425290724311
"127",0.367293010931474
"128",0.747480180601352
"129",0.909856854261399
"130",0.447116823816857
"131",0.473333298798999
"132",0.129505029255607
"133",0
"134",0.0268423275770229
"135",1.36358503643071
"136",0.748419380186004
"137",0.507106893091841
"138",0.0922276841837084
"139",0.298215928940848
"140",0.646482098517373
"141",0.857484087430545
"142",0.371779825704237
"143",0.394511288051114
"144",0.109396020899308
"145",0
"146",0.00399741821346199
"147",0.514021817945277
"148",0.282884261666698
"149",0.220879074833395
"150",0.0359661017341739
"151",0.112049494483689
"152",0.29910314834966
"153",0.50160551811171
"154",0.151764718950803
"155",0.162351119030527
"156",0.0472603040732333
"157",0
"158",0.000324478290465859
"159",0.213706898751428
"160",0.117728122608712
"161",0.0964797052646719
"162",0.0151385433287479
"163",0.0465313731933529
"164",0.133076558772152
"165",0.237616480717329
"166",0.0648771166335355
"167",0.0695950922609847
"168",0.0206243878981148
"169",0
"170",1.75614177880984e-05
