"","x"
"1",0
"2",0.461714620403711
"3",0.277028772242227
"4",0.0923429240807422
"5",0.277028772242227
"6",0.0923429240807422
"7",0.0923429240807422
"8",0.369371696322969
"9",0.646400468565195
"10",0.184685848161484
"11",0.184685848161484
"12",0.184685848161484
"13",0
"14",0.378701355134098
"15",0.227220813080459
"16",0.0757402710268197
"17",0.227220813080459
"18",0.0757402710268197
"19",0.0757402710268197
"20",0.302961084107279
"21",0.530181897187738
"22",0.151480542053639
"23",0.151480542053639
"24",0.151480542053639
"25",0
"26",0.642272558694165
"27",0.385363535216499
"28",0.128454511738833
"29",0.385363535216499
"30",0.128454511738833
"31",0.128454511738833
"32",0.513818046955332
"33",0.899181582171831
"34",0.256909023477666
"35",0.256909023477666
"36",0.256909023477666
"37",0
"38",0.952049525322115
"39",0.571229715193269
"40",0.190409905064423
"41",0.571229715193269
"42",0.190409905064423
"43",0.190409905064423
"44",0.761639620257692
"45",1.33286933545096
"46",0.380819810128846
"47",0.380819810128846
"48",0.380819810128846
"49",0
"50",0.705314499170314
"51",0.423188699502189
"52",0.141062899834063
"53",0.423188699502189
"54",0.141062899834063
"55",0.141062899834063
"56",0.564251599336251
"57",0.98744029883844
"58",0.282125799668126
"59",0.282125799668126
"60",0.282125799668126
"61",0
"62",0.706259988390703
"63",0.423755993034422
"64",0.141251997678141
"65",0.423755993034422
"66",0.141251997678141
"67",0.141251997678141
"68",0.565007990712563
"69",0.988763983746984
"70",0.282503995356281
"71",0.282503995356281
"72",0.282503995356281
"73",0
"74",0.423117896122004
"75",0.253870737673202
"76",0.0846235792244008
"77",0.253870737673202
"78",0.0846235792244008
"79",0.0846235792244008
"80",0.338494316897603
"81",0.592365054570805
"82",0.169247158448802
"83",0.169247158448802
"84",0.169247158448802
"85",0
"86",0.408557437338792
"87",0.245134462403275
"88",0.0817114874677585
"89",0.245134462403275
"90",0.0817114874677585
"91",0.0817114874677585
"92",0.326845949871034
"93",0.57198041227431
"94",0.163422974935517
"95",0.163422974935517
"96",0.163422974935517
"97",0
"98",0.707893281932849
"99",0.42473596915971
"100",0.14157865638657
"101",0.42473596915971
"102",0.14157865638657
"103",0.14157865638657
"104",0.566314625546279
"105",0.991050594705989
"106",0.28315731277314
"107",0.28315731277314
"108",0.28315731277314
"109",0
"110",0.318567545360677
"111",0.191140527216406
"112",0.0637135090721354
"113",0.191140527216406
"114",0.0637135090721354
"115",0.0637135090721354
"116",0.254854036288541
"117",0.445994563504947
"118",0.127427018144271
"119",0.127427018144271
"120",0.127427018144271
"121",0
"122",0.35345737327516
"123",0.212074423965096
"124",0.070691474655032
"125",0.212074423965096
"126",0.070691474655032
"127",0.070691474655032
"128",0.282765898620128
"129",0.494840322585224
"130",0.141382949310064
"131",0.141382949310064
"132",0.141382949310064
"133",0
"134",0.267528270371861
"135",0.160516962223117
"136",0.0535056540743722
"137",0.160516962223117
"138",0.0535056540743722
"139",0.0535056540743722
"140",0.214022616297489
"141",0.374539578520605
"142",0.107011308148744
"143",0.107011308148744
"144",0.107011308148744
"145",0
"146",0.127019913915253
"147",0.0762119483491516
"148",0.0254039827830505
"149",0.0762119483491516
"150",0.0254039827830505
"151",0.0254039827830505
"152",0.101615931132202
"153",0.177827879481354
"154",0.0508079655661011
"155",0.0508079655661011
"156",0.0508079655661011
"157",0
"158",0.14022393027112
"159",0.0841343581626718
"160",0.0280447860542239
"161",0.0841343581626718
"162",0.0280447860542239
"163",0.0280447860542239
"164",0.112179144216896
"165",0.196313502379568
"166",0.0560895721084479
"167",0.0560895721084479
"168",0.0560895721084479
"169",0
"170",0.0306663273528043
"171",0.0183997964116826
"172",0.00613326547056085
"173",0.0183997964116826
"174",0.00613326547056085
"175",0.00613326547056085
"176",0.0245330618822434
"177",0.042932858293926
"178",0.0122665309411217
"179",0.0122665309411217
"180",0.0122665309411217
"181",0
"182",0.0743855763405045
"183",0.0446313458043027
"184",0.0148771152681009
"185",0.0446313458043027
"186",0.0148771152681009
"187",0.0148771152681009
"188",0.0595084610724036
"189",0.104139806876706
"190",0.0297542305362018
"191",0.0297542305362018
"192",0.0297542305362018
"193",0
"194",0.214955126352493
"195",0.128973075811496
"196",0.0429910252704987
"197",0.128973075811496
"198",0.0429910252704987
"199",0.0429910252704987
"200",0.171964101081995
"201",0.300937176893491
"202",0.0859820505409974
"203",0.0859820505409974
"204",0.0859820505409974
"205",0
"206",0.380606330229415
"207",0.228363798137649
"208",0.0761212660458831
"209",0.228363798137649
"210",0.0761212660458831
