"","x"
"1",0
"2",0.182556572533679
"3",3.60218363512968
"4",1.92575492818569
"5",0.00516684104245793
"6",0.0967451519128982
"7",0.957333253708879
"8",0.000444274355448382
"9",2.86293111855336e-08
"10",0.0476871896354629
"11",0.0447842436690842
"12",0.00750399955853431
"13",0
"14",0.109431716674011
"15",2.63830304981324
"16",1.40582246839549
"17",0.0431790376974408
"18",0.105069540639475
"19",0.622834412654014
"20",0.0109418291029004
"21",4.35542635327757e-05
"22",0.14022030558026
"23",0.13338697047617
"24",0.0241143142508508
"25",0
"26",0.279415279001426
"27",4.52428743110647
"28",2.49712384859098
"29",0.000853736863395161
"30",0.0957113842000582
"31",1.37291500146639
"32",1.78045697196857e-05
"33",4.54603819895399e-30
"34",0.0215701996869605
"35",0.0202624878223498
"36",0.00322359971107208
"37",0
"38",0.315289114600181
"39",4.6698446881116
"40",2.63337569029983
"41",0.000294949882340804
"42",0.0910517439699561
"43",1.51002300010946
"44",1.74589694244275e-06
"45",1.76256427481522e-70
"46",0.0141085275904317
"47",0.0132838463234949
"48",0.00206698427796636
"49",0
"50",0.275661230696104
"51",5.78627315545882
"52",3.0792397143221
"53",0.00998213976848901
"54",0.169234015851493
"55",1.48022730823422
"56",0.000642091735889602
"57",5.38334392769361e-21
"58",0.0958297678234529
"59",0.0895716327641266
"60",0.0148570549874625
"61",0
"62",0.287083792971814
"63",6.48733188373813
"64",3.44693176193259
"65",0.0243836515585949
"66",0.218596988378728
"67",1.58821190275684
"68",0.00189055457307271
"69",3.9534621778309e-33
"70",0.174666098182675
"71",0.16317064379103
"72",0.0273860713688498
"73",0
"74",0.201058474455663
"75",4.93881663612402
"76",2.63601463487251
"77",0.101718846402616
"78",0.206194730954044
"79",1.15456032199878
"80",0.0267361981873963
"81",6.82316932227076e-05
"82",0.304219619708865
"83",0.290291014210087
"84",0.0529874952213017
"85",0
"86",0.181197877040955
"87",4.32487415187589
"88",2.30285408711857
"89",0.0565939563652434
"90",0.167593859979911
"91",1.02652354816434
"92",0.0123256641915036
"93",2.01072836727699e-05
"94",0.206552781272324
"95",0.195774147954161
"96",0.0349143358081428
"97",0
"98",0.296963552670198
"99",6.03170196747217
"100",3.21688846287743
"101",0.00689067547934924
"102",0.166645900672574
"103",1.57498399396561
"104",0.000341102128510744
"105",7.46643920421385e-35
"106",0.0802445331952337
"107",0.0749957897780484
"108",0.012323951255684
"109",0
"110",0.134344302116455
"111",3.40835477316743
"112",1.82577409527088
"113",0.132038948030596
"114",0.155770618659826
"115",0.784215184566949
"116",0.0497956322427687
"117",0.000738092600435677
"118",0.289183018977629
"119",0.279784909033996
"120",0.0534910213013385
"121",0
"122",0.114749497395758
"123",2.97958233014477
"124",1.60118239999254
"125",0.170908198322198
"126",0.145280568910214
"127",0.678409900749225
"128",0.0770049137034131
"129",0.00181098925289035
"130",0.312255789943664
"131",0.305278372475829
"132",0.0602656777641678
"133",0
"134",0.0867470589470849
"135",2.34747862012193
"136",1.26839655066041
