,Substrate_series,Enzyme_series,Decayrates_series,Enz_rate
0.0,10.629,0.0,0.0,0.0003
1.0,10.628954618121199,7.92727272727273e-06,5.43599556758008e-05,0.0003
2.0,10.628867900981,1.5151331685307198e-05,0.000103872735711579,0.0003
3.0,10.628743384529301,2.1765692457405302e-05,0.00014915003469666397,0.0003
4.0,10.6285841750497,2.7848515969218897e-05,0.000190706521784637,0.0003
5.0,10.628393365651199,3.3404191258243e-05,0.00022855797780303198,0.0003
6.0,10.6281733568882,3.85552460482746e-05,0.00026353396830591,0.0003
7.0,10.6279262780665,4.33501584405864e-05,0.00029595940394588704,0.0003
8.0,10.627654020609402,4.7831240482332605e-05,0.00032611922863040295,0.0003
9.0,10.6273582656159,5.20357519728062e-05,0.00035426537578767803,0.0003
10.0,10.627040506813302,5.59967816863344e-05,0.000380622285555087,0.0003
11.0,10.6267020698072,5.9743954028316295e-05,0.00040539133993230004,0.0003
12.0,10.6263441283164,6.3304003116082e-05,0.000428754474210632,0.0003
13.0,10.625967717921801,6.67012451511136e-05,0.00045087715444009106,0.0003
14.0,10.6255737477412,6.995797210987371e-05,0.000471910862378583,0.0003
15.0,10.625163445827802,7.301728522103029e-05,0.0004914735666696241,0.0003
16.0,10.6247376446875,7.59489484698573e-05,0.000510039066992099,0.0003
17.0,10.6242970531934,7.877476552421508e-05,0.000527755455125547,0.0003
18.0,10.623842265770199,8.15150455365683e-05,0.000544759821118552,0.0003
19.0,10.623373769975998,8.418890178796491e-05,0.0005611801735060931,0.0003
20.0,10.622891952677199,8.681451561726759e-05,0.0005771371240915309,0.0003
21.0,10.6223971049674,8.94093746041726e-05,0.000592745392908541,0.0003
22.0,10.6218894259418,9.19904924282479e-05,0.00060811517880311,0.0003
23.0,10.621369025407699,9.457461674697809e-05,0.0006233534337806011,0.0003
24.0,10.620836253005999,9.71187410125428e-05,0.000638172876831864,0.0003
25.0,10.6202910351768,9.97004567310524e-05,0.000653080432664773,0.0003
26.0,10.6197332124809,0.00010233671063355798,0.0006681789701621059,0.0003
27.0,10.6191625512903,0.000105042613801326,0.000683557354990129,0.0003
28.0,10.6185787459163,0.00010783319425098102,0.000699301904344792,0.0003
29.0,10.617981416209,0.00011072425753336202,0.0007155018100116519,0.0003
30.0,10.617370104405301,0.000113732568500082,0.000732250040030279,0.0003
31.0,10.616744271157598,0.00011687605356467801,0.0007496443188933769,0.0003
32.0,10.6161032906626,0.00012017402823218898,0.0007677882060338531,0.0003
33.0,10.615446444789,0.000123647455530717,0.000786792295285413,0.0003
34.0,10.6147729160805,0.000127319242065041,0.0008067755616963309,0.0003
35.0,10.6140817794849,0.000131214579781149,0.000827866886683322,0.0003
36.0,10.6133719926322,0.000135361343254226,0.0008502067982265691,0.0003
37.0,10.612642869041,0.00013969768972191,0.0008733690001562049,0.0003
38.0,10.611893093616699,0.00014435027815695001,0.0008981064673124369,0.0003
39.0,10.6111211958435,0.000149357729958099,0.000924605368152191,0.0003
40.0,10.610325531744198,0.00015476373217068203,0.000953073480649239,0.0003
41.0,10.609504262798698,0.00016061795077890398,0.0009837438350574778,0.0003
42.0,10.6086553312774,0.000166977129229099,0.00101687900789927,0.0003
43.0,10.607776431331802,0.00017390641676194997,0.00105277620423566,0.0003
44.0,10.6068649750446,0.00018148098321927602,0.00109177329592515,0.0003
45.0,10.6059180524685,0.000189787992765797,0.00113425602132717,0.0003
46.0,10.6049323844749,0.000198929029669349,0.0011806665982302801,0.0003
47.0,10.6039042669753,0.00020902309661220402,0.0012315140582859398,0.0003
48.0,10.602829808535699,0.000218878490771281,0.0012870228099230699,0.0003
49.0,10.6017078484341,0.000228943814701881,0.00134392191397998,0.0003
50.0,10.6005380984039,0.000239207608512419,0.00140116631358651,0.0003
51.0,10.599318826338301,0.00024998784388731204,0.0014604854894640499,0.0003
52.0,10.5980482644897,0.000261330939556979,0.00152192213333497,0.0003
53.0,10.5967240656118,0.00027338351506897205,0.0015861703887832198,0.0003
54.0,10.5953428779122,0.00028637387861259596,0.00165443353484841,0.0003
55.0,10.593900806785301,0.000300457519975043,0.00172736177177424,0.0003
56.0,10.592393265889699,0.00031396389395082596,0.0018057836842150798,0.0003
57.0,10.5908179279262,0.000327969638532335,0.0018869933147135601,0.0003
58.0,10.5891729224893,0.00034256052668929905,0.00197044338046131,0.0003
59.0,10.587455137196,0.000358010166884742,0.00205762156426179,0.0003
60.0,10.5856607259897,0.000374506275904457,0.00214940668514301,0.0003
61.0,10.583785066706401,0.00039225229842692,0.00224672839111744,0.0003
62.0,10.5818227002518,0.000411473101360884,0.0023505891858130496,0.0003
63.0,10.579766707988899,0.000432299755672873,0.00246273735865647,0.0003
64.0,10.5776043588472,0.00045414152837271003,0.0025901352401231106,0.0003
65.0,10.5753299844526,0.000477104036256746,0.0027243228927355903,0.0003
66.0,10.5729375516639,0.000501446967657377,0.0028657372468119105,0.0003
67.0,10.5704195923785,0.000527479537595859,0.0030160971475787102,0.0003
68.0,10.5677694606081,0.000555152609828208,0.00317441783904506,0.0003
69.0,10.5649781061244,0.000585051704769971,0.0033435792014076,0.0003
70.0,10.562034035089301,0.00061758236373303,0.0035265082731218292,0.0003
71.0,10.5589281662312,0.000652450998449842,0.0037203152005757397,0.0003
72.0,10.555645195329,0.0006899719404752491,0.00393245404380483,0.0003
73.0,10.5521641034577,0.000729933211893258,0.00416977006914402,0.0003
74.0,10.5484684162034,0.000773117006428381,0.004426819707117389,0.0003
75.0,10.5445402605617,0.0008200612359681451,0.00470527823671021,0.0003
76.0,10.5403630590545,0.0008710704517128269,0.0050035938324771,0.0003
77.0,10.5359159645636,0.0009261819714916882,0.00532688081469248,0.0003
78.0,10.5311758647144,0.00098603887302114,0.00567785258388817,0.0003
79.0,10.526117231702699,0.001051567344811,0.006059402423984279,0.0003
80.0,10.5207114168969,0.00112310451056987,0.006475268568128861,0.0003
81.0,10.514915554071198,0.0012016353522872,0.006942481333296229,0.0003
82.0,10.5086887069962,0.00128798470184193,0.007458728904256608,0.0003
83.0,10.5019867024201,0.00138284114928296,0.00802788869650738,0.0003
84.0,10.494762940270999,0.0014872294658608,0.00865286763745154,0.0003
85.0,10.4869622129171,0.0016027000497874301,0.00934397615485373,0.0003
86.0,10.4785228417815,0.00173028649187018,0.01010896536635,0.0003
87.0,10.469377510526499,0.0018718352297004402,0.0109545883733892,0.0003
88.0,10.459447755532699,0.0020295472784009104,0.0118941977685673,0.0003
89.0,10.4486381292079,0.0022051963807372802,0.0129481375312538,0.0003
90.0,10.4368456785366,0.0024015007269036696,0.014125397912401501,0.0003
91.0,10.423954617501401,0.0026217098232985004,0.0154413507175881,0.0003
