,Substrate_series,Enzyme_series,Decayrates_series,Enz_rate
0.0,5.0089,0.0,0.0,0.0003
1.0,5.0088891628257395,3.96363636363636e-06,1.2643384438160499e-05,0.0003
2.0,5.008868452356491,7.57566584265362e-06,2.4162241765108e-05,0.0003
3.0,5.0088387076246,1.08828462287027e-05,3.47022268992e-05,0.0003
4.0,5.00880066296814,1.3924257984609398e-05,4.4385483314817695e-05,0.0003
5.0,5.008755048173669,1.67020956291215e-05,5.3217321084426004e-05,0.0003
6.0,5.00870242659969,1.92776230241373e-05,6.13919065475169e-05,0.0003
7.0,5.008643296090519,2.16750792202932e-05,6.89856729402964e-05,0.0003
8.0,5.008578097170861,2.3915620241166302e-05,7.606549329276929e-05,0.0003
9.0,5.00850721978661,2.60178759864031e-05,8.26903762134409e-05,0.0003
10.0,5.00843100889452,2.79983908431672e-05,8.891280915675941e-05,0.0003
11.0,5.008349769127269,2.9871977014158103e-05,9.47798368831078e-05,0.0003
12.0,5.00826376870686,3.1652001558041e-05,0.00010033393858074,0.0003
13.0,5.00817324273874,3.33506225755568e-05,0.000105613750289629,0.0003
14.0,5.00807839598947,3.4978986054936795e-05,0.00011065466740689199,0.0003
15.0,5.00797951018233,3.6508642610515205e-05,0.00011536690697296599,0.0003
16.0,5.007876772129589,3.7974474234928704e-05,0.000119861198635869,0.0003
17.0,5.00777033897669,3.93873827621075e-05,0.00012417215376533602,0.0003
18.0,5.0076603403216,4.07575227682842e-05,0.0001283319110822,0.0003
19.0,5.007546879938889,4.20944508939825e-05,0.00013237059791671498,0.0003
20.0,5.00743003715563,4.3407257808633795e-05,0.00013631673641684898,0.0003
21.0,5.00730986791454,4.47046873020863e-05,0.000140197608314407,0.0003
22.0,5.00718640555054,4.59952462141239e-05,0.000144039589441511,0.0003
23.0,5.00705966129826,4.7287308373489e-05,0.000147868463481401,0.0003
24.0,5.00692970441082,4.85593705062714e-05,0.000151616542125809,0.0003
25.0,5.006796500608361,4.98502283655262e-05,0.00015540461397261997,0.0003
26.0,5.006659993789491,5.11683553167791e-05,0.00015925813752898298,0.0003
27.0,5.00652010868378,5.25213069006632e-05,0.000163199476689931,0.0003
28.0,5.00637675116535,5.3916597125490394e-05,0.00016725062950039097,0.0003
29.0,5.006229807438331,5.536212876668079e-05,0.00017143454430648702,0.0003
30.0,5.006079143008701,5.68662842500411e-05,0.00017577536897681297,0.0003
31.0,5.00592460142079,5.84380267823392e-05,0.000180298725481526,0.0003
32.0,5.00576600273144,6.0087014116094296e-05,0.000185032015905664,0.0003
33.0,5.0056031416889,6.18237277653585e-05,0.0001900047669926,0.0003
34.0,5.00543578557612,6.36596210325205e-05,0.00019524902160039198,0.0003
35.0,5.005263671669809,6.56072898905747e-05,0.000200799787069045,0.0003
36.0,5.00508650425603,6.768067162711291e-05,0.000206695552519815,0.0003
37.0,5.00490407239263,6.984884486095511e-05,0.00021283741744302498,0.0003
38.0,5.0047160036677,7.21751390784749e-05,0.00021941376342156696,0.0003
39.0,5.004521880827509,7.46788649790493e-05,0.000226476905971612,0.0003
40.0,5.004321236181429,7.73818660853411e-05,0.00023408568820552502,0.0003
41.0,5.00411354502442,8.030897538945191e-05,0.000242306627029031,0.0003
42.0,5.003898217886849,8.34885646145495e-05,0.000251215281207176,0.0003
43.0,5.003674591377861,8.69532083809748e-05,0.000260897892280627,0.0003
44.0,5.00344191733346,9.074049160963821e-05,0.00027145336233125496,0.0003
45.0,5.00319934991155,9.48939963828986e-05,0.00028299564930141404,0.0003
46.0,5.002945930188231,9.94645148346746e-05,0.0002956566820897,0.0003
47.0,5.00268056769854,0.00010451154830610201,0.000309589925461738,0.0003
48.0,5.00240295309169,0.000109439245385641,0.000323884078493983,0.0003
49.0,5.00211280502446,0.00011447190735094,0.000338506465672289,0.0003
50.0,5.00180995558406,0.00011960380425621002,0.000353324751322158,0.0003
51.0,5.00149384788925,0.00012499392194365602,0.00036879273249062203,0.0003
52.0,5.0011638896552695,0.00013066546977848998,0.000384951713348789,0.0003
53.0,5.00081931987484,0.00013669175753448602,0.00040199853703399305,0.0003
54.0,5.00045910238134,0.00014318693930629798,0.000420254223167765,0.0003
55.0,5.00008203093359,0.000150228759987522,0.00043991719229176195,0.0003
56.0,4.999687940867299,0.00015698194697541298,0.00045977226996197,0.0003
57.0,4.99927621579447,0.000163984819266168,0.0004803464677871389,0.0003
58.0,4.998846237175151,0.00017128026334464898,0.0005016422964044531,0.0003
59.0,4.99839705211143,0.000179005083442371,0.000524049840496953,0.0003
60.0,4.9979274928917095,0.000187253137952229,0.0005478197163492339,0.0003
61.0,4.99743616140796,0.00019612614921346,0.00057322072011101,0.0003
62.0,4.996921407555281,0.000205736550680442,0.0006005468484555959,0.0003
63.0,4.99638131671533,0.000216149877836436,0.0006301067007585209,0.0003
64.0,4.99581366454112,0.00022707076418635502,0.0006622616275091041,0.0003
65.0,4.99521701345868,0.000238552018128373,0.000696093725815663,0.0003
66.0,4.9945897075662495,0.000250723483828688,0.0007318577117063759,0.0003
67.0,4.99392970938399,0.000263739768797929,0.0007699987601521161,0.0003
68.0,4.99323511500175,0.000277576304914104,0.0008103610396308749,0.0003
69.0,4.992503336569481,0.000292525852384985,0.000853742480952183,0.0003
