,Substrate_series,Enzyme_series,Decayrates_series,Enz_rate,Subinput_rate
1200.0,147.2924,0.0,0.0,0.00018,147.2924
1201.0,147.292293192408,7.13454545454546e-06,0.000106807592146293,0.00018,73.6462
1202.0,147.292087126246,1.3765041063585401e-05,0.00020606616162526499,0.00018,49.09746666666666
1203.0,147.29178852364902,1.99469837056548e-05,0.000298602597060919,0.00018,36.8231
1204.0,147.29140338292,2.57289276654379e-05,0.000385140728720909,0.00018,29.458479999999998
1205.0,147.290937949914,3.10944871451393e-05,0.00046543300675295704,0.00018,24.54873333333333
1206.0,147.29039696662602,3.61442387736212e-05,0.000540983288189018,0.00018,21.041771428571426
1207.0,147.289784671458,4.0911917828421e-05,0.000612295167613111,0.00018,18.41155
1208.0,147.28910484883102,4.5427925509530204e-05,0.0006798226267582621,0.00018,16.36582222222222
1209.0,147.288360871194,4.9719842017907204e-05,0.0007439776374066139,0.00018,14.729239999999999
1210.0,147.287555734708,5.3812853252145295e-05,0.0008051364855700099,0.00018,13.390218181818181
1211.0,147.286692089618,5.7730109613674e-05,0.000863645090474097,0.00018,12.274366666666666
1212.0,147.285772266089,6.14930311227625e-05,0.0009198235284145071,0.00018,11.330184615384614
1213.0,147.284798296164,6.51215698928583e-05,0.0009739699248703972,0.00018,10.520885714285713
1214.0,147.283771932321,6.86344386686474e-05,0.00102636384360045,0.00018,9.819493333333332
1215.0,147.28269551588699,7.19922730182176e-05,0.00107641643367286,0.00018,9.205775
1216.0,147.281570257335,7.52707049065458e-05,0.0011252585517646,0.00018,8.66425882352941
1217.0,147.280397129355,7.84856689610919e-05,0.0011731279802332998,0.00018,8.18291111111111
1218.0,147.279176875019,8.16525615161007e-05,0.00122025433564855,0.00018,7.7522315789473675
1219.0,147.277910013877,8.478638062878158e-05,0.00126686114200729,0.00018,7.3646199999999995
1220.0,147.27659684607102,8.790185962289978e-05,0.00131316780656197,0.00018,7.013923809523809
1221.0,147.275237454534,9.10135968115703e-05,0.0013593915372917197,0.00018,6.6951090909090905
1222.0,147.27383170529498,9.41361838762208e-05,0.00140574923841753,0.00018,6.404017391304348
1223.0,147.272379245876,9.728433529351009e-05,0.00145245941904993,0.00018,6.137183333333333
1224.0,147.270880489412,0.00010040685242023999,0.00149875646402512,0.00018,5.891696
1225.0,147.269334618959,0.000103586212334233,0.0015458704530256502,0.00018,5.665092307692307
1226.0,147.267740585169,0.000106838118743971,0.00159403379004372,0.00018,5.455274074074073
1227.0,147.266097096279,0.00011017896985251998,0.0016434888900382098,0.00018,5.2604428571428565
1228.0,147.264402605587,0.00011362602995386202,0.00169449069230924,0.00018,5.0790482758620685
1229.0,147.262655296152,0.000117197619054518,0.00174730943439735,0.00018,4.909746666666666
1230.0,147.260853062405,0.00012091332469858898,0.0018022337470714102,0.00018,4.751367741935484
1231.0,147.258993488264,0.00012479424089434398,0.0018595741413144002,0.00018,4.6028875
1232.0,147.257073821293,0.00012886323994745,0.0019196669712456997,0.00018,4.463406060606061
1233.0,147.255090942319,0.000133145284144352,0.0019828789732635396,0.00018,4.332129411764705
1234.0,147.253041329817,0.00013766778565675903,0.0020496125021734397,0.00018,4.208354285714285
1235.0,147.25092101820601,0.000142461024830009,0.0021203116107563103,0.00018,4.091455555555555
1236.0,147.248725549055,0.00014755863927208603,0.0021954691515132497,0.00018,3.980875675675675
1237.0,147.246451505379,0.000152891199897838,0.00227404367645256,0.00018,3.8761157894736837
1238.0,147.244093280366,0.00015860652808091,0.00235822501242326,0.00018,3.776728205128205
1239.0,147.241644579158,0.00016475170992480003,0.00244870120761354,0.00018,3.6823099999999998
1240.0,147.239098326996,0.000171380161352205,0.00254625216274487,0.00018,3.5924975609756093
1241.0,147.23644656075,0.00017855277811701899,0.00265176624610475,0.00018,3.5069619047619045
1242.0,147.233680300412,0.000186339324698964,0.00276626033787525,0.00018,3.4254046511627902
1243.0,147.230789396271,0.00019482012074131398,0.00289090414039037,0.00018,3.3475545454545452
1244.0,147.227775304056,0.000203152573431272,0.0030140922153625697,0.00018,3.2731644444444443
1245.0,147.224635806257,0.000211632532272453,0.0031394977988304803,0.00018,3.202008695652174
1246.0,147.221367142231,0.00022037152659533103,0.00326866402628555,0.00018,3.1338808510638296
1247.0,147.217964321853,0.00022945424020278602,0.00340282037806805,0.00018,3.0685916666666664
1248.0,147.21442385832,0.000238780966653315,0.00354046353301325,0.00018,3.005967346938775
1249.0,147.210738300652,0.00024861960755732297,0.0036855576673365,0.00018,2.945848
1250.0,147.20690068740902,0.00025893832788360396,0.00383761324359398,0.00018,2.8880862745098037
1251.0,147.202902807216,0.000269822891157989,0.00399788019335044,0.00018,2.8325461538461534
1252.0,147.198732957805,0.000281510986580475,0.00416984941094622,0.00018,2.7791018867924526
1253.0,147.194390645201,0.00029316619745530295,0.0043423126032183295,0.00018,2.7276370370370366
1254.0,147.18987101564,0.00030514142402412797,0.004519629561198161,0.00018,2.678043636363636
1255.0,147.18516694322898,0.00031760501917827,0.0047040724114659005,0.00018,2.6302214285714283
1256.0,147.18027112586998,0.00033056972980346697,0.00489581735897044,0.00018,2.584077192982456
1257.0,147.175173223168,0.000344243710471204,0.00509790270174382,0.00018,2.5395241379310343
1258.0,147.16986092876502,0.00035876164720553605,0.005312294403024429,0.00018,2.496481355932203
1259.0,147.16431987446,0.000374264918978086,0.00554105430538959,0.00018,2.454873333333333
1260.0,147.158533424014,0.00039090921278688105,0.0057864504453817,0.00018,2.4146295081967213
1261.0,147.15248355956598,0.0004087751127427991,0.00604986444861847,0.00018,2.375683870967742
1262.0,147.14616035869102,0.000427218459585165,0.006323200874804271,0.00018,2.337974603174603
1263.0,147.13954968700298,0.000446624552345029,0.00661067168771476,0.00018,2.30144375
1264.0,147.132635436917,0.0004671295141465389,0.006914250085582801,0.00018,2.266036923076923
1265.0,147.12540218934802,0.00048868605132539,0.007233247569237709,0.00018,2.2317030303030303
1266.0,147.117830317262,0.00051158761394561,0.007571872085982269,0.00018,2.1983940298507463
1267.0,147.109895459272,0.000536151431749632,0.00793485798995527,0.00018,2.1660647058823526
1268.0,147.101575433868,0.0005622278259746651,0.008320025404643971,0.00018,2.1346724637681156
1269.0,147.09284649026202,0.000589918920879401,0.008728943606101509,0.00018,2.1041771428571425
1270.0,147.083680300267,0.0006195241060971531,0.00916618999453862,0.00018,2.0745408450704224
1271.0,147.074050496253,0.000650819504425959,0.009629804014089199,0.00018,2.0457277777777776
1272.0,147.063925420109,0.0006842356136265059,0.0101250761436203,0.00018,2.017704109589041
1273.0,147.053267961067,0.0007201708013799409,0.0106574590423523,0.00018,1.9904378378378376
1274.0,147.04203727078902,0.00075889054856218,0.0112306902782733,0.00018,1.9638986666666665
1275.0,147.030191529638,0.000800439183363729,0.0118457411507902,0.00018,1.9380578947368419
1276.0,147.017688998325,0.0008447963009148371,0.0125025313126547,0.00018,1.9128883116883115
1277.0,147.00448120905,0.0008924187910246109,0.0132077892757137,0.00018,1.8883641025641025
1278.0,146.990514265755,0.000943685914792114,0.013966943294827101,0.00018,1.8644607594936706
1279.0,146.975726165987,0.000999150052546733,0.014788099768054197,0.00018,1.8411549999999999
1280.0,146.960050449596,0.0010590178123188502,0.0156757163903508,0.00018,1.8184246913580244
1281.0,146.943412790199,0.0011238603468090697,0.016637659397123302,0.00018,1.7962487804878047
1282.0,146.925731405049,0.00119424911868141,0.017681385150036498,0.00018,1.7746072289156625
1283.0,146.90691804928701,0.00127058426852681,0.0188133557620867,0.00018,1.7534809523809523
1284.0,146.886875018626,0.0013535066913780102,0.0200430306606165,0.00018,1.732851764705882
1285.0,146.865498771819,0.0014434125469624697,0.0213762468075944,0.00018,1.7127023255813951
1286.0,146.842668295928,0.0015414981006374301,0.022830475890531797,0.00018,1.693016091954023
1287.0,146.818246121168,0.0016488714375070199,0.0244221747599232,0.00018,1.6737772727272726
1288.0,146.792087033046,0.00176603517935752,0.0261590881221567,0.00018,1.6549707865168537
1289.0,146.764025330762,0.0018943142331112,0.028061702283828704,0.00018,1.6365822222222222
1290.0,146.73387069268,0.00203541288246922,0.0301546380823872,0.00018,1.618597802197802
1291.0,146.701415917981,0.00219049820842905,0.032454774698566106,0.00018,1.601004347826087
1292.0,146.666426653427,0.00236148184619722,0.0349892645546167,0.00018,1.5837892473118278
1293.0,146.628637771829,0.00255037578954773,0.037788881597578504,0.00018,1.5669404255319148
1294.0,146.587749520098,0.00275950309185673,0.0408882517309312,0.00018,1.5504463157894735
1295.0,146.54341988337302,0.0029917418513997003,0.044329636725685,0.00018,1.5342958333333332
1296.0,146.49527216117102,0.0032493283578524396,0.048147722201192594,0.00018,1.5184783505154638
1297.0,146.44288272409,0.0035356375510745297,0.05238943708172831,0.00018,1.5029836734693875
1298.0,146.385775975889,0.00385410834653206,0.0571067482005123,0.00018,1.4878020202020201
1299.0,146.32339944307398,0.004210039019266939,0.0623765328153464,0.00018,1.472924
1300.0,146.255138121965,0.0046076286479915405,0.0682613211085656,0.00018,1.4583405940594059
1301.0,146.180299499592,0.005052141722140161,0.07483862237308771,0.00018,1.4440431372549019
1302.0,146.098110482096,0.00554916828089384,0.08218901749593131,0.00018,1.4300233009708736
1303.0,146.007716761306,0.00610439474758479,0.0903937207902549,0.00018,1.4162730769230767
1304.0,145.908144308119,0.006725721106454,0.0995724531872512,0.00018,1.4027847619047618
1305.0,145.798324693534,0.007419796157261478,0.109819614585108,0.00018,1.3895509433962263
1306.0,145.67705118609598,0.00819625118768028,0.12127350743745001,0.00018,1.3765644859813082
1307.0,145.542950431652,0.009066568582265979,0.134100754444371,0.00018,1.3638185185185183
1308.0,145.39453017203,0.010039228482664,0.14842025962187602,0.00018,1.3513064220183486
1309.0,145.23012676145498,0.0111260426470552,0.164403410574792,0.00018,1.339021818181818
1310.0,145.047915087564,0.0123386397557502,0.182211673890977,0.00018,1.3269585585585584
1311.0,144.84585410280098,0.0136922825251121,0.20206098476364898,0.00018,1.3151107142857141
1312.0,144.62173527804202,0.0151989532972716,0.22411882475817896,0.00018,1.3034725663716813
1313.0,144.373075279591,0.0168778876614335,0.248659998451297,0.00018,1.292038596491228
1314.0,144.097205765716,0.0187427394216007,0.275869513875293,0.00018,1.2808034782608695
1315.0,143.79117061119,0.020815099353535597,0.306035154526052,0.00018,1.2697620689655171
1316.0,143.45179253159702,0.0231110118506857,0.339378079593112,0.00018,1.2589094017094016
1317.0,143.075652924914,0.025650461163486096,0.376139606682623,0.00018,1.2482406779661015
1318.0,142.65896785233602,0.0284596032749762,0.416685072578161,0.00018,1.2377512605042016
1319.0,142.197759218208,0.0315551471698439,0.46120863412804103,0.00018,1.2274366666666665
1320.0,141.687684539734,0.0349650668570113,0.510074678473731,0.00018,1.217292561983471
1321.0,141.124188241827,0.038709217234553804,0.563496297907207,0.00018,1.2073147540983606
1322.0,140.502475079643,0.042806476559542804,0.6217131621840601,0.00018,1.1974991869918699
1323.0,139.817746192207,0.047265723744325104,0.6847288874358921,0.00018,1.187841935483871
1324.0,139.06476946086698,0.0521232195447756,0.7529767313395871,0.00018,1.1783392
1325.0,138.23815658928402,0.0573997013610581,0.826612871583143,0.00018,1.1689873015873016
1326.0,137.33246828855198,0.06310983871544369,0.905688300732376,0.00018,1.1597826771653543
1327.0,136.34223900115498,0.06926582397526249,0.9902292873962891,0.00018,1.150721875
1328.0,135.261892077688,0.07588901549416811,1.08034692346706,0.00018,1.141801550387597
1329.0,134.086092893017,0.0829815779844981,1.1757991846709899,0.00018,1.1330184615384615
1330.0,132.80975568567,0.09054428023696641,1.27633720734732,0.00018,1.1243694656488548
1331.0,131.427857526885,0.0985932141325523,1.38189815878489,0.00018,1.1158515151515151
1332.0,129.935824142084,0.107117677292142,1.49203338480122,0.00018,1.1074616541353381
1333.0,128.32950677231398,0.116114805825996,1.6063173697704098,0.00018,1.0991970149253731
1334.0,126.605423432992,0.12557188903616803,1.72408333932192,0.00018,1.0910548148148147
1335.0,124.76080114281699,0.13546479501762598,1.8446222901741898,0.00018,1.0830323529411763
1336.0,122.793545176273,0.14579329762835197,1.9672559665448701,0.00018,1.07512700729927
1337.0,120.702591269247,0.15651390867526999,2.09095390702598,0.00018,1.0673362318840578
1338.0,118.487573449112,0.167624970134358,2.2150178201343,0.00018,1.0596575539568345
1339.0,116.14891669232101,0.17911592536134302,2.33865675679093,0.00018,1.0520885714285713
1340.0,113.688126746298,0.19096513514021202,2.4607899460229303,0.00018,1.0446269503546097
1341.0,111.107717479229,0.20314748067889898,2.5804092670692005,0.00018,1.0372704225352112
1342.0,108.41124928173099,0.215654450881606,2.6964681974979103,0.00018,1.030016783216783
1343.0,105.60391835351801,0.228414512642875,2.80733092821302,0.00018,1.0228638888888888
1344.0,102.692031672525,0.24142191075976197,2.91188668099303,0.00018,1.0158096551724136
1345.0,99.683088814604,0.254633549965723,3.0089428579212703,0.00018,1.0088520547945206
1346.0,96.5856771999265,0.26800810128122604,3.09741161467749,0.00018,1.0019891156462584
1347.0,93.4094010085429,0.28151204140050706,3.17627619138362,0.00018,0.9952189189189188
1348.0,90.16421242558769,0.2951156736024289,3.24518858295521,0.00018,0.9885395973154362
1349.0,86.8614859566981,0.30876780010132204,3.30272646888963,0.00018,0.9819493333333332
1350.0,83.5129226240021,0.322464247076573,3.3485633326959796,0.00018,0.9754463576158939
1351.0,80.1304925366512,0.33614677716129304,3.3824300873508504,0.00018,0.9690289473684209
1352.0,76.7261339457195,0.349757933454849,3.40435859093177,0.00018,0.9626954248366012
1353.0,73.3120945357162,0.363280998673563,3.4140394100032703,0.00018,0.9564441558441558
1354.0,69.90045568982751,0.37667660159429206,3.4116388458886897,0.00018,0.9502735483870967
1355.0,66.5036284140796,0.38987630632252296,3.3968272757478903,0.00018,0.9441820512820512
1356.0,63.133108004739405,0.40286422798342897,3.37052040934018,0.00018,0.938168152866242
1357.0,59.800211721722604,0.41563002753697104,3.33289628301679,0.00018,0.9322303797468353
1358.0,56.515437940714406,0.42814741420036095,3.28477378100821,0.00018,0.9263672955974842
1359.0,53.28891460268711,0.44036829135931205,3.22652333802735,0.00018,0.9205774999999999
1360.0,50.129355828002005,0.452270332468123,3.15955877468508,0.00018,0.9148596273291925
1361.0,47.0458665519247,0.46383890347856294,3.08348927607725,0.00018,0.9092123456790122
1362.0,44.046480594704,0.47506329970279104,2.99938595722071,0.00018,0.9036343558282208
1363.0,41.1382338926051,0.485889801897312,2.90824670209894,0.00018,0.8981243902439023
1364.0,38.3278275884046,0.49630375759855194,2.81040630420044,0.00018,0.892681212121212
1365.0,35.6210864542776,0.50629407111378,2.70674113412707,0.00018,0.8873036144578312
1366.0,33.0237974432358,0.515847618166831,2.59728901104183,0.00018,0.8819904191616765
1367.0,30.539968843812602,0.524952790595906,2.48382859942315,0.00018,0.8767404761904761
1368.0,28.173029521870397,0.5335705514758949,2.3669393219422097,0.00018,0.8715526627218934
1369.0,25.925059037638302,0.5416899753368459,2.2479704842320998,0.00018,0.866425882352941
1370.0,23.798223297761304,0.5493231066786439,2.12683573987698,0.00018,0.8613590643274853
1371.0,21.793681238742302,0.556447497785146,2.00454205901897,0.00018,0.8563511627906976
1372.0,19.9113393050425,0.563057483429835,1.8823419336997802,0.00018,0.8514011560693641
1373.0,18.1507473965657,0.569151997690871,1.76059190847686,0.00018,0.8465080459770115
1374.0,16.5096943976736,0.5747203235112,1.64105299889204,0.00018,0.841670857142857
1375.0,14.985483914909201,0.5797457488154211,1.52421048276444,0.00018,0.8368886363636363
1376.0,13.574777626167101,0.5842295271885679,1.41070628874215,0.00018,0.8321604519774011
1377.0,12.2733356456081,0.588174756024849,1.3014419805589499,0.00018,0.8274853932584268
1378.0,11.076615195783301,0.591598385446838,1.19672044982479,0.00018,0.8228625698324021
1379.0,9.97938567193239,0.594510032048839,1.0972295238509202,0.00018,0.8182911111111111
1380.0,8.97643968951684,0.596900255512531,1.0029459824155502,0.00018,0.8137701657458563
1381.0,8.06276874449093,0.5987580163195079,0.913670945025913,0.00018,0.809298901098901
1382.0,7.2326189542304204,0.600091754268802,0.8301497902605078,0.00018,0.8048765027322403
1383.0,6.48042975236696,0.600897341730382,0.7521892018634659,0.00018,0.8005021739130435
1384.0,5.80109961939149,0.6012045379720861,0.679330132975465,0.00018,0.796175135135135
1385.0,5.188755716566349,0.6010316943021939,0.6123439028251451,0.00018,0.7918946236559139
1386.0,4.63769526259378,0.600364671744987,0.551060453972563,0.00018,0.7876598930481282
1387.0,4.14239742642035,0.599230757155438,0.49529783617343,0.00018,0.7834702127659574
1388.0,3.69764197523209,0.5976372746624891,0.44475545118826204,0.00018,0.7793248677248676
1389.0,3.29857502660007,0.595600037014866,0.399066948632021,0.00018,0.7752231578947367
1390.0,2.9407440671467997,0.5931433520892271,0.3578309594532679,0.00018,0.7711643979057591
1391.0,2.61977690060248,0.590267244387785,0.320967166544324,0.00018,0.7671479166666666
1392.0,2.33182435556539,0.5869938469500791,0.287952545037083,0.00018,0.7631730569948186
1393.0,2.07330613622795,0.583353791542912,0.258518219337447,0.00018,0.7592391752577319
1394.0,1.84089464595401,0.5793582359432901,0.23241149027393398,0.00018,0.755345641025641
1395.0,1.63207123266452,0.575007774148654,0.208823413289492,0.00018,0.7514918367346938
1396.0,1.4443822193150402,0.570336310170585,0.187689013349479,0.00018,0.7476771573604061
1397.0,1.2758887525571598,0.565361484058121,0.16849346675788698,0.00018,0.7439010101010101
1398.0,1.1246163264744198,0.560098658611263,0.151272426082733,0.00018,0.7401628140703517
1399.0,0.9889345099501259,0.554567580552759,0.135681816524297,0.00018,0.736462
1400.0,0.867315136038741,0.548773002369937,0.121619373911385,0.00018,0.7327980099502487
1401.0,0.758494047512568,0.5427267799698611,0.108821088526173,0.00018,0.7291702970297029
1402.0,0.661369095553128,0.5364472411486471,0.0971249519594397,0.00018,0.7255783251231527
1403.0,0.5748394651974339,0.529951892237455,0.0865296303556947,0.00018,0.7220215686274509
1404.0,0.497851160371935,0.5232487931507961,0.07698830482549879,0.00018,0.7184995121951219
1405.0,0.42948912904244496,0.5163370328353649,0.0683620313294899,0.00018,0.7150116504854368
1406.0,0.36887601178413304,0.5092321688262079,0.0606131172583119,0.00018,0.7115574879227052
1407.0,0.315298706126414,0.501945442739262,0.05357730565771959,0.00018,0.7081365384615383
1408.0,0.268081535735644,0.49448212578782597,0.047217170390769704,0.00018,0.7047483253588516
1409.0,0.226597122931588,0.48686197503873,0.0414844128040562,0.00018,0.7013923809523809
1410.0,0.19039527172032897,0.479092117294924,0.036201851211258795,0.00018,0.6980682464454976
1411.0,0.15905928302427602,0.471181925033435,0.031335988696053196,0.00018,0.6947754716981132
1412.0,0.132245805487022,0.463163678616047,0.0268134775372541,0.00018,0.6915136150234741
1413.0,0.109497376709517,0.45504764174161894,0.022748428777504298,0.00018,0.6882822429906541
1414.0,0.0903290923959497,0.44684847931964894,0.0191682843135677,0.00018,0.6850809302325581
1415.0,0.0743548328146589,0.43858352921980104,0.0159742595812908,0.00018,0.6819092592592592
1416.0,0.0612049142704842,0.430268385748512,0.0131499185441746,0.00018,0.6787668202764976
1417.0,0.0504598854877766,0.4219203087828439,0.0107450287827076,0.00018,0.6756532110091743
1418.0,0.0416783014627203,0.413545987786615,0.008781584025056351,0.00018,0.6725680365296803
1419.0,0.0345023614021609,0.40516170919325,0.00717594006055936,0.00018,0.669510909090909
1420.0,0.0286047350046208,0.39678617538989897,0.00589762639754015,0.00018,0.6664814479638008
1421.0,0.023766992836956102,0.388422250599418,0.004837742167664639,0.00018,0.6634792792792792
1422.0,0.0198214774888899,0.380088647905169,0.00394551534806626,0.00018,0.6605040358744394
1423.0,0.016604807064919798,0.37179695540126,0.00321667042397009,0.00018,0.6575553571428571
1424.0,0.013993711845015199,0.363558157892515,0.00261109521990457,0.00018,0.6546328888888888
1425.0,0.0118765379705246,0.35538263972843503,0.0021171738744906305,0.00018,0.6517362831858406
1426.0,0.0101492793140884,0.347276099693871,0.00172725865643615,0.00018,0.6488651982378854
1427.0,0.00873545395801614,0.33924446738145897,0.0014138253560723,0.00018,0.646019298245614
1428.0,0.00756725804687088,0.331299203637739,0.0011681959111452598,0.00018,0.6431982532751092
1429.0,0.00659428830339254,0.32344772513028697,0.0009729697434783409,0.00018,0.6404017391304347
1430.0,0.005781156335439711,0.31569591842466405,0.0008131319679528309,0.00018,0.6376294372294372
1431.0,0.00509707553721043,0.308049009135051,0.000684080798229274,0.00018,0.6348810344827586
1432.0,0.0045183621439322304,0.300505632690949,0.000578713393278197,0.00018,0.6321562231759656
1433.0,0.00402624335661276,0.29307330689300604,0.000492118787319472,0.00018,0.6294547008547008
1434.0,0.00360472115887641,0.285757740851172,0.00042152219773635303,0.00018,0.6267761702127659
1435.0,0.00324219583514724,0.278558271618006,0.00036252532372917003,0.00018,0.6241203389830507
1436.0,0.00292870769538945,0.271479191177934,0.000313488139757793,0.00018,0.6214869198312236
1437.0,0.0026563487683337805,0.264524273390062,0.000272358927055665,0.00018,0.6188756302521008
1438.0,0.00241833305059167,0.25769605427882003,0.00023801571774211298,0.00018,0.6162861924686192
1439.0,0.00220976422582487,0.25099449495105,0.000208568824766803,0.00018,0.6137183333333333
1440.0,0.0020264523226606896,0.24442088810116197,0.00018331190316418,0.00018,0.6111717842323651
1441.0,0.00186458912323118,0.237972903457537,0.000161863199429504,0.00018,0.6086462809917355
1442.0,0.00172119169540303,0.231653721794779,0.000143397427828152,0.00018,0.6061415637860081
1443.0,0.0015935479108417098,0.225463237110382,0.000127643784561325,0.00018,0.6036573770491803
1444.0,0.00147951186811829,0.219403729347815,0.000114036042723418,0.00018,0.6011934693877551
1445.0,0.0013773426497792598,0.213473585823291,0.00010216921833902601,0.00018,0.5987495934959349
1446.0,0.00128558132975385,0.20767215112431,9.176132002540782e-05,0.00018,0.5963255060728745
1447.0,0.0012029507637638399,0.20199851237842803,8.26305659900114e-05,0.00018,0.5939209677419355
1448.0,0.00112826699168759,0.19645258349025602,7.468377207625219e-05,0.00018,0.5915357429718875
1449.0,0.0010606536003823803,0.19103354684121399,6.76133913052042e-05,0.00018,0.5891696
1450.0,0.0009992855635374569,0.18573823365589998,6.13680368449276e-05,0.00018,0.5868223107569721
1451.0,0.0009434596292867061,0.180567218137993,5.582593425075171e-05,0.00018,0.5844936507936508
1452.0,0.000892489467494611,0.175517627458711,5.09701617920946e-05,0.00018,0.5821833992094861
1453.0,0.000845872517530654,0.170588751613921,4.6616949963957306e-05,0.00018,0.5798913385826772
1454.0,0.0008031375505053819,0.165778478709284,4.27349670252718e-05,0.00018,0.5776172549019607
1455.0,0.000763904671658586,0.161086580895773,3.92328788467956e-05,0.00018,0.5753609375
1456.0,0.0007278086299965709,0.156507700702789,3.60960416620148e-05,0.00018,0.5731221789883268
1457.0,0.000694528372513468,0.15204368227755702,3.32802574831032e-05,0.00018,0.5709007751937984
1458.0,0.000663816160677827,0.147692048306538,3.07122118356415e-05,0.00018,0.568696525096525
1459.0,0.000635404261441519,0.143450737070216,2.8411899236307798e-05,0.00018,0.5665092307692308
1460.0,0.000609083830063317,0.13931772484179197,2.6320431378201896e-05,0.00018,0.5643386973180076
1461.0,0.000584664024082008,0.135291266355759,2.44198059813094e-05,0.00018,0.5621847328244274
1462.0,0.000561980814301018,0.131369427057031,2.26832097809893e-05,0.00018,0.5600471482889733
1463.0,0.000540875702317377,0.12754854221731698,2.11051119836409e-05,0.00018,0.5579257575757576
1464.0,0.000521216082471594,0.123828619711849,1.9659619845783603e-05,0.00018,0.5558203773584905
1465.0,0.000502869273709208,0.12020660866052402,1.83468087623858e-05,0.00018,0.5537308270676691
1466.0,0.000485735195779231,0.11667964106597502,1.71340779299772e-05,0.00018,0.5516569288389512
1467.0,0.00046971265416137807,0.113247877705887,1.60225416178531e-05,0.00018,0.5495985074626866
1468.0,0.00045471967800468605,0.10990905440699698,1.4992976156692003e-05,0.00018,0.5475553903345725
1469.0,0.00044066107030794405,0.10665977519880199,1.4058607696741402e-05,0.00018,0.5455274074074073
1470.0,0.000427468013836408,0.103498529975744,1.3193056471536302e-05,0.00018,0.5435143911439114
1471.0,0.00041507479062453305,0.10042428212417301,1.23932232118748e-05,0.00018,0.5415161764705881
1472.0,0.00040341935494542903,0.0974349084555797,1.1655435679103801e-05,0.00018,0.5395326007326007
1473.0,0.000392445785449718,0.0945285392212682,1.0973569495711699e-05,0.00018,0.537563503649635
1474.0,0.000382102412930675,0.0917031545020138,1.0343372519042501e-05,0.00018,0.5356087272727272
1475.0,0.0003723427811546319,0.08895611581337119,9.75963177604333e-06,0.00018,0.5336681159420289
1476.0,0.000363126885703904,0.086286338353661,9.21589545072806e-06,0.00018,0.5317415162454873
1477.0,0.000354419350900558,0.0836922314314084,8.70753480334608e-06,0.00018,0.5298287769784172
1478.0,0.00034618408443704197,0.08117107891135589,8.235266463515691e-06,0.00018,0.5279297491039426
1479.0,0.000338387438682188,0.07872137073740801,7.79664575485352e-06,0.00018,0.5260442857142856
1480.0,0.00033100252819760696,0.0763419433253485,7.3849104845818495e-06,0.00018,0.5241722419928825
1481.0,0.000324001646423406,0.0740304482818947,7.000881774200419e-06,0.00018,0.5223134751773049
1482.0,0.00031736082069395397,0.07178457589191599,6.64082572945218e-06,0.00018,0.5204678445229681
1483.0,0.00031105609792368504,0.0696036108916529,6.30472277026873e-06,0.00018,0.5186352112676056
1484.0,0.000305067896031022,0.0674859486525872,5.98820189266311e-06,0.00018,0.5168154385964912
1485.0,0.00029937504818683397,0.0654297377830303,5.6928478441884905e-06,0.00018,0.5150083916083915
1486.0,0.000293958800663529,0.0634328575463662,5.416247523304539e-06,0.00018,0.51321393728223
1487.0,0.000288804594744717,0.0614938949591996,5.15420591881166e-06,0.00018,0.5114319444444444
1488.0,0.00028389603994546903,0.059611545019875305,4.90855479924888e-06,0.00018,0.5096622837370242
1489.0,0.000279218940195212,0.057784063165731904,4.67709975025696e-06,0.00018,0.5079048275862068
1490.0,0.00027475988357792205,0.0560103229749045,4.45905661728981e-06,0.00018,0.5061594501718213
1491.0,0.000270506637293064,0.054288780577743105,4.25324628485737e-06,0.00018,0.5044260273972603
1492.0,0.000266447734713825,0.0526180146034142,4.05890257923936e-06,0.00018,0.5027044368600682
1493.0,0.00026257239067638196,0.0509963998197145,3.875344037442871e-06,0.00018,0.5009945578231292
1494.0,0.00025887033845681403,0.0494227268793746,3.70205221956824e-06,0.00018,0.49929627118644065
1495.0,0.000255332111929388,0.047895856331940996,3.5382265274264803e-06,0.00018,0.4976094594594594
1496.0,0.00025194919916810097,0.046413882754462,3.38291276128687e-06,0.00018,0.49593400673400667
1497.0,0.000248713413980284,0.0449760284382157,3.2357851878165403e-06,0.00018,0.4942697986577181
1498.0,0.00024561702771608,0.043581316497703304,3.09638626420408e-06,0.00018,0.49261672240802673
1499.0,0.00024265284013762098,0.0422285364902584,2.96418757845859e-06,0.00018,0.4909746666666666
1500.0,147.2924,0.0,0.0,0.00017,147.2924
1501.0,147.29229912616302,6.73818181818182e-06,0.00010087383702705502,0.00017,73.6462
1502.0,147.29210435758,1.30103615542529e-05,0.000194768583219942,0.00017,49.09746666666666
1503.0,147.291821925646,1.88667189367072e-05,0.000282431933873162,0.00017,36.8231
1504.0,147.291457404471,2.43513431454463e-05,0.00036452117517347,0.00017,29.458479999999998
1505.0,147.29101662719302,2.94470675903236e-05,0.00044077727730769905,0.00017,24.54873333333333
1506.0,147.290504019829,3.42479965897942e-05,0.000512607364814151,0.00017,21.041771428571426
1507.0,147.289923546361,3.8785080982435204e-05,0.000580473467910858,0.00017,18.41155
1508.0,147.289278753109,4.3086290095962504e-05,0.000644793251734875,0.00017,16.36582222222222
1509.0,147.288572806439,4.717706079626e-05,0.0007059466699733401,0.00017,14.729239999999999
