"","Substrate_series","Enzyme_series","Decayrates_series","Enz_rate"
"",125142,0,0,30
"1",125141.43807382,0.0792727272727273,0.583469790130909,30
"2",125140.364350131,0.151513316853072,1.11488903374016,30
"3",125138.822661349,0.217656924574053,1.60079537527481,30
"4",125136.851539055,0.278485159692189,2.04669287997004,30
"5",125134.489364672,0.33404191258243,2.45273746205636,30
"6",125131.765953886,0.385552460482746,2.82782325671351,30
"7",125128.707770453,0.433501584405864,3.17543070566456,30
"8",125125.338337196,0.478312404823326,3.49861349472094,30
"9",125121.678575714,0.520357519728062,3.80007257244921,30
"10",125117.74708955,0.559967816863344,4.08221486997909,30
"11",125113.560401876,0.597439540283163,4.34720051603762,30
"12",125109.133156148,0.63304003116082,4.59698129196965,30
"13",125104.478286222,0.667012451511136,4.83333234296094,30
"14",125099.607160973,0.699579721098737,5.05787864817038,30
"15",125094.53509064,0.730172852210303,5.26652773806091,30
"16",125089.272491509,0.759489484698573,5.46436119453765,30
"17",125083.828249887,0.787747655242151,5.65296765091803,30
"18",125078.209836484,0.815150455365683,5.83381698059426,30
"19",125072.423401042,0.841889017879649,6.00828079279265,30
"20",125066.473849667,0.868145156172676,6.17765040521604,30
"21",125060.364906704,0.894093746041726,6.34315288513508,30
"22",125054.099162563,0.919904924282479,6.50596564174504,30
"23",125047.678108496,0.945746167469781,6.66722997447568,30
"24",125041.106197817,0.971187410125428,6.82387025633449,30
"25",125034.382665491,0.997004567310524,6.981304905123,30
"26",125027.505694156,1.02336710633558,7.14062659162916,30
"27",125020.472560016,1.05042613801326,7.30277650041131,30
"28",125013.27966081,1.07833194250981,7.46866677692061,30
"29",125005.92248812,1.10724257533362,7.6392383196955,30
"30",124998.395590632,1.13732568500082,7.8154701734253,30
"31",124990.69252759,1.16876053564678,7.99838971489405,30
"32",124982.805811478,1.20174028232189,8.18908383357235,30
"33",124974.726838762,1.23647455530717,8.38871133784177,30
"34",124966.445807234,1.27319242065041,8.59851685464033,30
"35",124957.951618239,1.31214579781149,8.81984653617241,30
"36",124949.231761674,1.35361343254226,9.05416594409744,30
"37",124940.278132017,1.3969768972191,9.29690163064675,30
"38",124931.074937341,1.4435027815695,9.55603468774112,30
"39",124921.604524695,1.49357729958099,9.83349749115107,30
"40",124911.847166987,1.54763732170682,10.1314437006203,30
"41",124901.780814195,1.60617950778904,10.4522853045461,30
"42",124891.380802618,1.66977129229099,10.7987361875655,30
"43",124880.619514586,1.7390641676195,11.1738635705069,30
"44",124869.465979466,1.81480983219276,11.5811489654231,30
"45",124857.885404873,1.89787992765797,12.0245606462412,30
"46",124845.83862465,1.98929029669349,12.5086400695984,30
"47",124833.281447338,2.09023096612204,13.0386052021566,30
"48",124820.16015193,2.18878490771281,13.6243509450849,30
"49",124806.460309879,2.28943814701881,14.225078407475,30
"50",124792.179114337,2.39207608512419,14.8287203289584,30
"51",124777.296247449,2.49987843887312,15.453459070653,30
"52",124761.791160474,2.61330939556979,16.0995343676316,30
"53",124745.636362806,2.73383515068972,16.7741542294522,30
"54",124728.792193632,2.86373878612596,17.4899554545207,30
"55",124711.21257304,3.00457519975043,18.253603242357,30
"56",124692.83267203,3.13963893950826,19.0845655026477,30
"57",124673.624076967,3.27969638532335,19.9450307415412,30
"58",124653.56494956,3.42560526689299,20.8281715280056,30
"59",124632.618366039,3.58010166884742,21.74965169951,30
"60",124610.738616061,3.74506275904457,22.7185946970278,30
"61",124587.87071273,3.9225229842692,23.7446327252703,30
"62",124563.949686042,4.11473101360884,24.8381316329154,30
"63",124538.891763528,4.32299755672873,26.0186147518447,30
"64",124512.532527911,4.5414152837271,27.3698187191595,30
"65",124484.802343065,4.77104036256746,28.7933285806496,30
"66",124455.62812053,5.01446967657377,30.2927290320308,30
"67",124424.919324942,5.27479537595859,31.8861358699701,30
"68",124392.596075533,5.55152609828208,33.562486013265,30
"69",124358.549514401,5.85051704769971,35.3518675469842,30
"70",124322.640454238,6.1758236373303,37.2857726710487,30
"71",124284.759738156,6.52450998449842,39.3330196349336,30
"72",124244.717485622,6.89971940475249,41.577426936065,30
"73",124202.247116625,7.29933211893258,44.0986346201498,30
"74",124157.146444445,7.73117006428381,46.8297806351087,30
"75",124109.197459612,8.20061235968145,49.7872943535668,30
"76",124058.200518249,8.71070451712827,52.9521060694863,30
"77",124003.899262687,9.26181971491688,56.3831039160936,30
"78",123946.01083381,9.8603887302114,60.1078053729761,30
"79",123884.224889845,10.51567344811,64.1547467552702,30
"80",123818.191316588,11.2310451056987,68.5652253214502,30
"81",123747.377660543,12.016353522872,73.5285710443066,30
"82",123671.280535893,12.8798470184193,79.0146018247099,30
"83",123589.356570655,13.8284114928296,85.0648368505467,30
"84",123501.035449996,14.872294658608,91.7072519308893,30
"85",123405.640457685,16.0270004978743,99.0523277742819,30
"86",123302.414877005,17.3028649187018,107.183131991328,30
"87",123190.535683624,18.7183522970044,116.168514356497,30
"88",123069.042764829,20.2954727840091,126.150819064373,30
"89",122936.761226601,22.0519638073728,137.353061891422,30
"90",122792.429205985,24.0150072690367,149.865546061654,30
"91",122634.631367833,26.217098232985,163.847627721637,30
"92",122461.712122764,28.6942854219917,179.54877217332,30
"93",122271.836327717,31.485184388828,197.155416985308,30
"94",122062.820701486,34.6392994217203,217.029047517897,30
"95",121832.201580928,38.213156140306,239.460795236891,30
"96",121577.119371948,42.2724695496964,264.86177063453,30
"97",121294.382909619,46.8742205692366,293.576256592128,30
"98",120980.353128224,52.1202141111196,326.069325903183,30
"99",120630.887388567,58.1055725501503,362.863858486616,30
