,Substrate_series,Enzyme_series,Decayrates_series,Enz_rate
0.0,10.629,0.0,0.0,0.0003
1.0,10.6289061463659,1.5854545454545498e-05,0.000112421070374504,0.0003
2.0,10.628726861259802,3.03026633706145e-05,0.00021475378902550003,0.0003
3.0,10.6284695739087,4.3531384914810604e-05,0.00030818752718727004,0.0003
4.0,10.6281408704195,5.5697031938437794e-05,0.00039373220291034504,0.0003
5.0,10.6277473401134,6.68083825164861e-05,0.000471383965787048,0.0003
6.0,10.6272941625848,7.71104920965492e-05,0.000542831434711716,0.0003
7.0,10.6267859722244,8.67003168811727e-05,0.0006087276729950461,0.0003
8.0,10.6262269221831,9.566248096466521e-05,0.000669649126119158,0.0003
9.0,10.6256207377833,0.00010407150394561199,0.000726108261485339,0.0003
10.0,10.624970761530198,0.00011199356337266899,0.000778563630565055,0.0003
11.0,10.6242799913444,0.00011948790805663301,0.0008274279886713471,0.0003
12.0,10.623551113253699,0.000126608006232164,0.0008730749314536001,0.0003
13.0,10.6227865295018,0.00013340249030222698,0.0009158443849869149,0.0003
14.0,10.621988382821801,0.000139915944219747,0.0009560472001850259,0.0003
15.0,10.6211594572237,0.000146034570442061,0.000992915233626507,0.0003
16.0,10.6203017274065,0.000151897896939715,0.00102741790542229,0.0003
17.0,10.6194169142492,0.00015754953104843,0.00105985925003523,0.0003
18.0,10.6185065052988,0.00016303009107313703,0.00109051876040346,0.0003
19.0,10.6175717721993,0.00016837780357593,0.00111965505221685,0.0003
20.0,10.6166137854591,0.00017362903123453502,0.00114750905282411,0.0003
21.0,10.6156334268682,0.000178818749208345,0.00117430681542446,0.0003
22.0,10.6146313998116,0.000183980984856496,0.0012002620394559402,0.0003
23.0,10.613608237668801,0.000189149233493956,0.00122557836352845,0.0003
24.0,10.6125649515475,0.00019423748202508601,0.0012496835484346398,0.0003
25.0,10.6115017279272,0.000199400913462105,0.0012735653618600401,0.0003
26.0,10.610418600968401,0.00020467342126711597,0.0012974062568006598,0.0003
27.0,10.609315479262099,0.00021008522760265297,0.00132135664430735,0.0003
28.0,10.6081921539185,0.00021566638850196204,0.00134555724724432,0.0003
29.0,10.607048298208301,0.000221448515066723,0.0013701492175218102,0.0003
30.0,10.6058834662642,0.00022746513700016497,0.00139527526301641,0.0003
31.0,10.6046970908118,0.000233752107129357,0.00142108080887514,0.0003
32.0,10.603488479890899,0.000240348056464377,0.00144771520816251,0.0003
33.0,10.602256812511499,0.000247294911061434,0.00147533301727949,0.0003
34.0,10.601001133177302,0.000254638484130082,0.00150409535219551,0.0003
35.0,10.599720345196198,0.000262429159562299,0.00153417134221555,0.0003
36.0,10.5984132026807,0.000270722686508452,0.00156573969865088,0.0003
37.0,10.597079187523,0.00027939537944382,0.00159792866208641,0.0003
38.0,10.5957167045602,0.00028870055631390003,0.0016320283658259303,0.0003
39.0,10.594323980305099,0.000298715459916197,0.00166825241277107,0.0003
40.0,10.592899048456198,0.00030952746434136406,0.0017068317625936998,0.0003
41.0,10.591439733435699,0.00032123590155780797,0.0017480170931622801,0.0003
42.0,10.589943631793,0.000333954258458198,0.00179208135866055,0.0003
43.0,10.5884080913139,0.000347812833523899,0.00183932253625082,0.0003
44.0,10.5868301877035,0.00036296196643855296,0.0018900665337647801,0.0003
45.0,10.585206698754499,0.000379575985531594,0.0019446702004102998,0.0003
46.0,10.583534076005199,0.000397858059338699,0.00200352433525886,0.0003
47.0,10.5818084140344,0.000418046193224409,0.00206705651596798,0.0003
48.0,10.580008731458301,0.000437756981542562,0.0021557209109816897,0.0003
49.0,10.578132397096901,0.000457887629403761,0.00224753702264199,0.0003
50.0,10.5761804663981,0.000478415217024838,0.00233808888292151,0.0003
51.0,10.5741518371107,0.0004999756877746241,0.0024299610573267497,0.0003
52.0,10.572045793851402,0.000522661879113958,0.0025226901420447602,0.0003
53.0,10.569860929626401,0.0005467670301379441,0.0026171045715461896,0.0003
54.0,10.5675943378629,0.0005727477572251931,0.00271500059290083,0.0003
55.0,10.565242633587,0.000600915039950086,0.0028169512509006,0.0003
56.0,10.5627777686119,0.0006279277879016519,0.00295249897956277,0.0003
57.0,10.5601957023771,0.000655939277064671,0.0030928866289169697,0.0003
58.0,10.5574954100996,0.0006851210533785981,0.0032345017979555,0.0003
59.0,10.5546739360749,0.0007160203337694829,0.00337965741053464,0.0003
60.0,10.551727445074699,0.000749012551808914,0.0035294069894567996,0.0003
61.0,10.5486512034137,0.00078450459685384,0.00368482673772544,0.0003
62.0,10.545439544405,0.0008229462027217691,0.0038470342358334895,0.0003
63.0,10.542082092349599,0.0008645995113457449,0.0040216700986098405,0.0003
64.0,10.5385371379256,0.0009082830567454201,0.0042462668037582104,0.0003
65.0,10.534794012102301,0.000954208072513492,0.0044836432361651,0.0003
66.0,10.5308436703736,0.00100289393531475,0.004731853485220571,0.0003
67.0,10.5266748239794,0.0010549590751917199,0.00499358579441165,0.0003
68.0,10.522278912803301,0.00111030521965642,0.00526557170180686,0.0003
69.0,10.517644071857802,0.00117010340953994,0.005551769894265589,0.0003
70.0,10.512753274490901,0.00123516472746606,0.0058583631885507,0.0003
71.0,10.507594301598699,0.00130490199689968,0.00617959294075902,0.0003
72.0,10.5021344303995,0.0013799438809505,0.006540019151953861,0.0003
73.0,10.4963165545351,0.00145986642378652,0.00696884929859023,0.0003
74.0,10.4901106398159,0.00154623401285676,0.00743365541757272,0.0003
75.0,10.483487006558802,0.0016401224719362901,0.0079340128689135,0.0003
76.0,10.4764232820231,0.00174214090342565,0.0084611691490222,0.0003
77.0,10.4688797037567,0.00185236394298338,0.009035954244422571,0.0003
78.0,10.460815511704801,0.00197207774604228,0.00965956311796314,0.0003
79.0,10.4521900733618,0.0021031346896220105,0.0103318429867345,0.0003
80.0,10.4429538333769,0.00224620902113974,0.0110634819375445,0.0003
81.0,10.4330156987926,0.0024032707045743896,0.011904235126578,0.0003
82.0,10.422298947684599,0.00257596940368385,0.012836888442277398,0.0003
83.0,10.410719808683499,0.00276568229856592,0.013869885949363002,0.0003
84.0,10.3981963216887,0.00297445893172161,0.0150010580482866,0.0003
85.0,10.3846291143125,0.0032054000995748603,0.0162512617683822,0.0003
86.0,10.3699063803977,0.00346057298374036,0.0176353907004777,0.0003
87.0,10.3539113879921,0.0037436704594008704,0.019159345129578,0.0003
88.0,10.3365061207423,0.00405909455680181,0.0208486202340327,0.0003
89.0,10.3175093908833,0.0044103927614745604,0.0227549281971334,0.0003
90.0,10.2967363109727,0.004803001453807331,0.0248827006177119,0.0003
91.0,10.2739877026091,0.005243419646597001,0.027249055692237498,0.0003
92.0,10.24902700455,0.00573885708439834,0.0298987718569741,0.0003
93.0,10.2215951315582,0.00629703687776561,0.0328588291180643,0.0003
94.0,10.191379717242699,0.00692785988434406,0.0361930494509788,0.0003
95.0,10.1580328403426,0.007642631228061209,0.0399440216864598,0.0003
96.0,10.1211524797661,0.00845449390993927,0.044176548439048696,0.0003
97.0,10.0802884403343,0.00937484411384732,0.0489483342666516,0.0003
98.0,10.0349520560325,0.0104240428222239,0.054305460843032505,0.0003
99.0,9.984590850186539,0.0116211145100301,0.060324362742836306,0.0003
100.0,9.92857451373558,0.012987570057264,0.0670982702425739,0.0003
101.0,9.86623722481664,0.0145519897839625,0.0746697217825784,0.0003
102.0,9.796775870835539,0.0163398962680291,0.083203168863416,0.0003
103.0,9.719472951762919,0.0183782604482371,0.09259606184733749,0.0003
104.0,9.63353225348898,0.0207096243595244,0.10294268713321698,0.0003
105.0,9.538082537307359,0.0233686486215633,0.11433291173082401,0.0003
106.0,9.432242263058232,0.026397924219917303,0.126779075070966,0.0003
107.0,9.315241404200618,0.029851377932394202,0.140147602353715,0.0003
108.0,9.18634069425935,0.033775415095735596,0.154401648127612,0.0003
109.0,9.04479223846776,0.0382338394815216,0.169551547653215,0.0003
110.0,8.89018060705353,0.0432834607075343,0.18519906306902498,0.0003
111.0,8.72204581411704,0.049002149151551204,0.201397565217581,0.0003
112.0,8.540200057943741,0.0554431742685108,0.21782102263798603,0.0003
113.0,8.34432683850653,0.06270058203358139,0.23462359453990997,0.0003
114.0,8.13454477323795,0.0708421509173736,0.251284082452625,0.0003
115.0,7.911583810377441,0.0799412459267249,0.267070213573435,0.0003
116.0,7.67642497411472,0.09008169826248591,0.281681240601991,0.0003
117.0,7.430181093901609,0.101352116614238,0.29495928271897703,0.0003
118.0,7.174070261946559,0.11382130654389801,0.306778252619482,0.0003
119.0,6.90917071932563,0.127541249139074,0.31730566873959604,0.0003
120.0,6.63694429870722,0.14255691330901002,0.3260820520423319,0.0003
121.0,6.35925918642429,0.15893329344195198,0.33262065830763,0.0003
122.0,6.077872499102281,0.17671178879728897,0.337054530603304,0.0003
123.0,5.79416410738357,0.195871067408358,0.33983554698001195,0.0003
124.0,5.509254881160321,0.216425621797008,0.341273947332613,0.0003
125.0,5.224644431583901,0.238300476336563,0.340916062517902,0.0003
126.0,4.941544445864451,0.261435035326466,0.33910677761124997,0.0003
127.0,4.66109451196336,0.285788127761443,0.335932455541468,0.0003
128.0,4.38384168788113,0.311253276555568,0.33210284881934304,0.0003
129.0,4.11089586088641,0.33773246004027196,0.326943781432547,0.0003
130.0,3.84313036163582,0.365082872928724,0.320738608924976,0.0003
131.0,3.58147509617478,0.39323102478482896,0.313419563374476,0.0003
132.0,3.32653706953487,0.42204426723023,0.30537342658188693,0.0003
133.0,3.0792994283536004,0.45148394608487896,0.296149643357002,0.0003
134.0,2.84044152577313,0.48141933837865897,0.286112107866061,0.0003
135.0,2.6105613529271,0.511715942973448,0.27535827828612897,0.0003
136.0,2.3903204414247297,0.5422591861261551,0.263812043677553,0.0003
137.0,2.18050596579777,0.572957287994855,0.251322904680623,0.0003
138.0,1.98150660660854,0.6036848113657479,0.238368190905663,0.0003
139.0,1.7933601265249102,0.6342792048532471,0.22536824372462302,0.0003
140.0,1.6157424288825601,0.664675740513248,0.212756510535169,0.0003
141.0,1.4487950489859098,0.694746155383769,0.199975241551224,0.0003
142.0,1.29281069021225,0.724382830889996,0.186843362521092,0.0003
143.0,1.14801683573041,0.7535289861195079,0.173438996425482,0.0003
144.0,1.01421331755785,0.7819994468030559,0.16027439833751098,0.0003
145.0,0.8911734824189541,0.8098309388972851,0.147381293240758,0.0003
146.0,0.7786300321997192,0.836927973688205,0.134808366902985,0.0003
147.0,0.676547487392968,0.863196960570143,0.12227793912387801,0.0003
148.0,0.584625627807936,0.888525695944648,0.11010712528542801,0.0003
149.0,0.502518759938632,0.912903992130432,0.0983503948689868,0.0003
150.0,0.429472618163529,0.9362323089189691,0.0874971494305803,0.0003
151.0,0.365015235858855,0.958466966028778,0.07720924164318281,0.0003
152.0,0.308622197934394,0.979499852726867,0.0675494960611698,0.0003
153.0,0.25979119016414304,0.999382477934155,0.058491439518791606,0.0003
154.0,0.21773767655473397,1.0180861656565798,0.0503731268338871,0.0003
155.0,0.18196044012469,1.0355301420871899,0.0428551888718613,0.0003
156.0,0.15169587712976298,1.05172795134856,0.0362519214084063,0.0003
157.0,0.12605107278713198,1.0666732820036802,0.030718217597222902,0.0003
158.0,0.10445826388276501,1.0803530815080502,0.0258645998463306,0.0003
159.0,0.08615687715613421,1.09275316442512,0.0219220225776886,0.0003
160.0,0.07057034697390559,1.10384198398326,0.0186700752061286,0.0003
161.0,0.057428816916739095,1.11367384476154,0.0157413710185892,0.0003
162.0,0.046376254771671004,1.1222465090121398,0.013239134307397699,0.0003
163.0,0.037066597954264,1.1295555122157201,0.0111514231129141,0.0003
164.0,0.0292713961346428,1.13555044442727,0.00933735748224558,0.0003
165.0,0.0227652754308645,1.1403246109752698,0.0077932523415755696,0.0003
166.0,0.0172868666971486,1.14387027967931,0.00656222404040943,0.0003
167.0,0.0127592743095699,1.14611800032462,0.005423303929130399,0.0003
168.0,0.00915222142555181,1.14692680584848,0.004320650448159749,0.0003
169.0,0.00635145608083165,1.14614944862629,0.00335485185023827,0.0003
170.0,0.00423622280788052,1.14372585156796,0.0025336982524520194,0.0003
171.0,0.0027163016166166397,1.13972608405767,0.0018206132228608602,0.0003
172.0,0.0016864553362369097,1.13422018902827,0.00123358485055025,0.0003
173.0,0.00101339345235296,1.12730309182625,0.000806216383221684,0.0003
174.0,0.000587743314358243,1.1191123574523,0.000509858191332492,0.0003
175.0,0.000321700949962648,1.1097324155009098,0.00031867457947409904,0.0003
176.0,0.00016297517740585402,1.09921682713964,0.000190127121055143,0.0003
177.0,7.84632088000074e-05,1.08763356217781,0.00010123130621388498,0.0003
178.0,3.65217263764288e-05,1.0750460250590501,5.0238932074667396e-05,0.0003
179.0,1.6705877974688597e-05,1.0615024882453599,2.3736096206682196e-05,0.0003
180.0,7.899100646525289e-06,1.0470694592065,1.0549056981771901e-05,0.0003
181.0,3.70198431801248e-06,1.03179923859999,5.02744848186607e-06,0.0003
182.0,1.7102691742187301e-06,1.0157399218921,2.38574404239199e-06,0.0003
183.0,7.367261631397501e-07,0.998922528149641,1.1661428823953002e-06,0.0003
184.0,3.09981316348848e-07,0.9814590216698101,5.11169470707355e-07,0.0003
185.0,1.29832028840048e-07,0.9633944231528271,2.1578893485572898e-07,0.0003
186.0,5.50784877760958e-08,0.9448282486068299,8.954233028591019e-08,0.0003
187.0,2.39080214259771e-08,0.9258271055500749,3.7337043213784e-08,0.0003
188.0,1.0505082284844e-08,0.9064710809169358,1.6054495697408797e-08,0.0003
189.0,4.64702808255658e-09,0.8868337269424681,7.016976276284129e-09,0.0003
190.0,2.0958251024611898e-09,0.8669731360953001,3.05591757418777e-09,0.0003
191.0,9.20813486631197e-10,0.846969692628723,1.40746881949604e-09,0.0003
192.0,4.0567542420707907e-10,0.826864870768766,6.17049866426558e-10,0.0003
193.0,1.78046431546643e-10,0.806723431503233,2.72661738204648e-10,0.0003
194.0,7.819663053013649e-11,0.786598652423433,1.19603482782889e-10,0.0003
195.0,3.50788659822138e-11,0.766546658375373,5.1647922752410904e-11,0.0003
196.0,1.53986595366485e-11,0.7465973006431229,2.3573619664868002e-11,0.0003
197.0,6.85286934894113e-12,0.726792125901289,1.0236437721219598e-11,0.0003
198.0,2.72109813609341e-12,0.707183867733397,4.9491758830543495e-12,0.0003
