"","Substrate_series","Enzyme_series","Decayrates_series","Enz_rate"
"",860902,0,0,30
"1",860901.01914137,0.0396363636363636,0.980858629750915,30
"2",860899.144496961,0.0757566584265362,1.87464440933578,30
"3",860896.451642876,0.108828462287027,2.69285408455428,30
"4",860893.006537632,0.139242579846094,3.4451052438611,30
"5",860888.874632618,0.167020956291215,4.13190501437862,30
"6",860884.106245378,0.192776230241373,4.76838723958839,30
"7",860878.74571413,0.216750792202932,5.36053124816662,30
"8",860872.832154931,0.239156202411663,5.91355919925346,30
"9",860866.400082742,0.260178759864031,6.43207218926831,30
"10",860859.47992477,0.279983908431672,6.92015797145837,30
"11",860852.098447406,0.298719770141581,7.38147736396764,30
"12",860844.279112939,0.31652001558041,7.81933446757868,30
"13",860836.042378482,0.333506225755568,8.23673445724748,30
"14",860827.405946726,0.349789860549368,8.63643175527312,30
"15",860818.394540498,0.365086426105152,9.01140622820507,30
"16",860809.024262499,0.379744742349287,9.37027799885237,30
"17",860799.308521613,0.393873827621075,9.71574088586349,30
"18",860789.258219751,0.407575227682842,10.0503018619632,30
"19",860778.881902071,0.420944508939825,10.3763176801856,30
"20",860768.185874861,0.434072578086338,10.6960272099004,30
"21",860757.174294284,0.447046873020863,11.0115805773986,30
"22",860745.849228268,0.459952462141239,11.3250660154926,30
"23",860734.210693075,0.47287308373489,11.6385351932401,30
"24",860722.264007797,0.485593705062714,11.9466852785735,30
"25",860710.004955093,0.498502283655262,12.2590527036138,30
"26",860697.427255317,0.511683553167791,12.5776997759772,30
"27",860684.522797341,0.525213069006632,12.904457975527,30
"28",860671.281653978,0.539165971254904,13.2411433635426,30
"29",860657.691992146,0.553621287666808,13.5896618320183,30
"30",860643.739961456,0.568662842500411,13.9520306896634,30
"31",860629.409558836,0.584380267823392,14.3304026199014,30
"32",860614.682466269,0.600870141160943,14.7270925670027,30
"33",860599.537858065,0.618237277653585,15.1446082048878,30
"34",860583.952173297,0.636596210325205,15.5856847674556,30
"35",860567.898848121,0.656072898905747,16.0533251757544,30
"36",860551.348001527,0.676806716271129,16.5508465940663,30
"37",860534.277414221,0.698488448609551,17.070587306098,30
"38",860516.649492922,0.721751390784749,17.6279212990342,30
"39",860498.422071175,0.746788649790493,18.2274217475228,30
"40",860479.547817195,0.773818660853411,18.8742539796392,30
"41",860459.973535701,0.803089753894519,19.5742814936936,30
"42",860439.639342477,0.834885646145495,20.3341932240518,30
"43",860418.477685366,0.869532083809748,21.161657110736,30
"44",860396.412178988,0.907404916096382,22.0655063782522,30
"45",860373.356212304,0.948939963828986,23.0559666846524,30
"46",860349.211277708,0.994645148346746,24.1449345955924,30
"47",860323.864956857,1.04511548306102,25.3463208510164,30
"48",860297.330801063,1.09439245385641,26.5341557940321,30
"49",860269.583066581,1.1447190735094,27.7477344821665,30
"50",860240.599912971,1.1960380425621,28.9831536095932,30
"51",860210.321332405,1.24993921943656,30.2785805664577,30
"52",860178.682307226,1.3066546977849,31.6390251781977,30
"53",860145.600511298,1.36691757534486,33.0817959282136,30
"54",860110.966343161,1.43186939306298,34.6341681374595,30
"55",860074.652087081,1.50228759987522,36.3142560799165,30
"56",860036.704917395,1.56981946975413,37.9471696859029,30
"57",859997.064840758,1.63984819266168,39.6400766371414,30
"58",859955.664218526,1.71280263344649,41.4006222314121,30
"59",859912.402598214,1.79005083442371,43.2616203127866,30
"60",859867.157405623,1.87253137952229,45.2451925903833,30
"61",859819.782160378,1.9612614921346,47.3752452450319,30
"62",859770.104034613,2.05736550680442,49.6781257654606,30
"63",859717.931817663,2.16149877836436,52.1722169497136,30
"64",859663.118375721,2.27070764186355,54.8134419420239,30
"65",859605.527606988,2.38552018128373,57.5907687330052,30
"66",859544.994819604,2.50723483828688,60.5327873842461,30
"67",859481.318122857,2.63739768797929,63.6766967463896,30
"68",859414.303460296,2.77576304914104,67.0146625611159,30
"69",859343.687442724,2.92525852384985,70.6160175719723,30
"70",859269.156084682,3.08791181866515,74.5313580425746,30
"71",859190.434640027,3.26225499224921,78.721444654836,30
"72",859107.194958808,3.44985970237624,83.2396812190668,30
"73",859019.11255766,3.64966605946629,88.0824011477062,30
"74",858925.795116961,3.86558503214191,93.3174406991595,30
"75",858826.789185066,4.10030617984073,99.0059318949344,30
"76",858721.613870255,4.35535225856413,105.175314811254,30
"77",858609.770889919,4.63090985745844,111.842980335656,30
"78",858490.686658343,4.9301943651057,119.084231576419,30
"79",858363.682505876,5.25783672405502,127.004152467147,30
"80",858228.034327048,5.61552255284936,135.648178827374,30
"81",858082.86690083,6.00817676143598,145.167426217883,30
"82",857927.225280028,6.43992350920963,155.641620801921,30
"83",857760.072247981,6.9142057464148,167.153032046935,30
"84",857580.254888255,7.43614732930402,179.817359726549,30
"85",857386.429471538,8.01350024893714,193.825416717326,30
"86",857177.121837756,8.65143245935089,209.307633781893,30
"87",856950.646466615,9.35917614850218,226.475371140749,30
"88",856705.050744891,10.1477363920045,245.595721723798,30
"89",856438.13857477,11.0259819036864,266.912170121182,30
"90",856147.405177062,12.0075036345183,290.733397708304,30
"91",855829.962125342,13.1085491164925,317.443051719228,30
"92",855482.478419534,14.3471427109959,347.483705808267,30
"93",855101.171452875,15.742592194414,381.306966659611,30
"94",854681.644603832,17.3196497108602,419.526849042438,30
"95",854218.834515501,19.106578070153,462.810088330733,30
"96",853706.88104331,21.1362347748482,511.953472190964,30
"97",853139.23890775,23.4371102846183,567.642135560377,30
"98",852508.171356903,26.0601070555598,631.067550846715,30
"99",851804.808771811,29.0527862750752,703.3625850923,30
