"","Substrate_series","Enzyme_series","Decayrates_series","Enz_rate"
"",122435,0,0,30
"1",122434.187975109,0.118909090909091,0.812024891068032,30
"2",122432.636585419,0.227269975279609,1.55138969019556,30
"3",122430.409653142,0.32648538686108,2.22693227660117,30
"4",122427.563527892,0.417727739538283,2.84612525005869,30
"5",122424.154467752,0.501062868873646,3.40906014051817,30
"6",122420.226445342,0.578328690724119,3.92802240960122,30
"7",122415.818654114,0.650252376608796,4.40779122833749,30
"8",122410.966081406,0.717468607234989,4.85257270725334,30
"9",122405.699984531,0.780536279592092,5.26609687503777,30
"10",122400.048289791,0.839951725295017,5.65169474009788,30
"11",122394.035929431,0.896159310424744,6.01236036028357,30
"12",122387.685127949,0.949560046741229,6.35080148209335,30
"13",122381.015646585,1.0005186772667,6.66948136385256,30
"14",122374.044992855,1.04936958164811,6.97065373005444,30
"15",122366.79629386,1.09525927831545,7.24869899510817,30
"16",122359.285640036,1.13923422704786,7.51065382391427,30
"17",122351.526918144,1.18162148286323,7.75872189188084,30
"18",122343.531982752,1.22272568304852,7.99493539249678,30
"19",122335.310800248,1.26283352681947,8.22118250327335,30
"20",122326.871568868,1.30221773425901,8.4392313802592,30
"21",122318.220817413,1.34114061906259,8.65075145453802,30
"22",122309.363484756,1.37985738642372,8.85733265724328,30
"23",122300.302981664,1.41861925120467,9.06050309266323,30
"24",122291.04692421,1.45678111518814,9.25605745311932,30
"25",122281.595595951,1.49550685096579,9.45132825948573,30
"26",122271.94786407,1.53505065950337,9.6477318806384,30
"27",122262.101400925,1.5756392070199,9.84646314490548,30
"28",122252.052739789,1.61749791376471,10.048661136256,30
"29",122241.797253969,1.66086386300042,10.2554858204122,30
"30",122231.329125426,1.70598852750123,10.4681285424914,30
"31",122220.641302249,1.75314080347018,10.6878231773058,30
"32",122209.725444128,1.80261042348283,10.9158581211116,30
"33",122198.571854794,1.85471183296076,11.1535893341278,30
"34",122187.169400125,1.90978863097562,11.4024546690099,30
"35",122175.505410372,1.96821869671724,11.6639897522575,30
"36",122163.565564648,2.03042014881339,11.9398457239765,30
"37",122151.341878611,2.09546534582865,12.2236860371405,30
"38",122138.8161841,2.16525417235425,12.5256945111444,30
"39",122125.968220607,2.24036594937148,12.8479634928933,30
"40",122112.77542344,2.32145598256023,13.1927971676089,30
"41",122099.212678745,2.40926926168356,13.5627446946467,30
"42",122085.252040485,2.50465693843649,13.9606382604424,30
"43",122070.862403634,2.60859625142924,14.3896368500972,30
"44",122056.009127001,2.72221474828915,14.8532766335492,30
"45",122040.653598056,2.84681989148696,15.3555289451588,30
"46",122024.752731168,2.98393544504024,15.9008668873492,30
"47",122008.258389592,3.13534644918306,16.4943415763725,30
"48",121991.039886721,3.28317736156922,17.2185028707761,30
"49",121973.075666898,3.43415722052821,17.9642198231961,30
"50",121954.368765994,3.58811412768629,18.7069009043142,30
"51",121934.900384492,3.74981765830968,19.4683815021443,30
"52",121914.653356905,3.91996409335469,20.2470275867537,30
"53",121893.602663412,4.10075272603458,21.0506934925888,30
"54",121871.708191756,4.29560817918895,21.894471656765,30
"55",121848.92335283,4.50686279962565,22.7848389254161,30
"56",121825.077991485,4.70945840926239,23.8453613446248,30
"57",121800.134718694,4.91954457798503,24.9432727913505,30
"58",121774.074313203,5.13840790033948,26.0604054906327,30
"59",121746.85849419,5.37015250327113,27.2158190138473,30
"60",121718.439053677,5.61759413856686,28.4194405126691,30
"61",121688.757468985,5.8837844764038,29.6815846920591,30
"62",121657.744304302,6.17209652041327,31.0131646833595,30
"63",121625.296022067,6.48449633509309,32.4482822347345,30
"64",121591.111137215,6.81212292559065,34.1848848513903,30
"65",121555.094089734,7.15656054385119,36.0170474816031,30
"66",121517.15435877,7.52170451486065,37.9397309642245,30
"67",121477.179267141,7.91219306393788,39.9750916283641,30
"68",121435.075962204,8.32728914742312,42.103304937553,30
"69",121390.717017135,8.77577557154956,44.3589450684132,30
"70",121343.930634798,9.26373545599544,46.7863823373786,30
"71",121294.588969651,9.78676497674763,49.3416651471887,30
"72",121242.413981656,10.3495791071287,52.1749879948856,30
