"","Substrate_series","Enzyme_series","Decayrates_series","Enz_rate"
"",106290,0,0,30
"1",106288.30390228,0.277454545454545,2.0316434525361,30
"2",106285.065308555,0.530296608985753,3.87929755410073,30
"3",106280.421532495,0.761799236009186,5.56247267684686,30
"4",106274.495845546,0.974698058922661,7.09798907752899,30
"5",106267.412380097,1.16914669403851,8.48481548508764,30
"6",106259.27038856,1.34943361168961,9.75275398400158,30
"7",106250.159689858,1.51725554542052,10.9131043248475,30
"8",106240.161693257,1.67409341688164,11.9759398840944,30
"9",106229.350269147,1.82125131904822,12.9502909789214,30
"10",106217.792496995,1.95988735902171,13.844292011549,30
"11",106205.549313315,2.09103839099107,14.6653012185087,30
"12",106192.676077253,2.21564010906287,15.4199993585172,30
"13",106179.223067498,2.33454358028898,16.1144719799983,30
"14",106165.235921328,2.44852902384558,16.7542787172854,30
"15",106150.771375433,2.55560498273606,17.3261243217678,30
"16",106135.871757211,2.65821319644501,17.8472687313957,30
"17",106120.574839282,2.75711679334753,18.3231678131513,30
"18",106104.914244136,2.85302659377989,18.7587927355743,30
"19",106088.919799656,2.94661156257877,19.1586888046339,30
"20",106072.617852354,3.03850804660437,19.5270261299503,30
"21",106056.031543878,3.12932811114604,19.8676436012081,30
"22",106039.181055435,3.21966723498868,20.1840873381756,30
"23",106022.083823947,3.31011158614423,20.4796445365061,30
"24",106004.765373843,3.399155935439,20.7446277079267,30
"25",105987.237577342,3.48951598558684,20.9953899333344,30
"26",105969.510125557,3.58178487217454,21.2345438124079,30
"27",105951.59106276,3.67649148304643,21.4640619899339,30
"28",105933.487009611,3.77416179878433,21.6856497165287,30
"29",105915.203254063,3.87534901366765,21.9009033531205,30
"30",105896.743836852,3.98063989750288,22.1113168592195,30
"31",105878.111632817,4.09066187476375,22.3182867851096,30
"32",105859.308429388,4.2060909881266,22.5231156661409,30
"33",105840.335003706,4.3276609435751,22.727013662495,30
"34",105821.191200019,4.45617347227644,22.9310982230865,30
"35",105801.876009264,4.59251029234023,23.1363914744132,30
