"","Substrate_series","Enzyme_series","Decayrates_series","Enz_rate"
"1510",50086.2078439819,0.170268909209423,0.54169940268149,17
"1511",50085.7098179531,0.182728551605971,0.581031031646586,17
"1512",50085.179460239,0.194702029760695,0.618751374264858,17
"1513",50084.6179844833,0.20625112434562,0.65505579766714,17
"1514",50084.0264471887,0.217433844165063,0.690127633127887,17
"1515",50083.4062490583,0.228123838142433,0.723565313266334,17
"1516",50082.7581407911,0.238560149195163,0.756127176604584,17
"1517",50082.082739709,0.248792259161042,0.787968830613408,17
"1518",50081.3805345829,0.258867979684093,0.81924025093525,17
"1519",50080.6518893672,0.268833873505774,0.850087057420038,17
"1520",50079.8970458928,0.278735656415434,0.880651727622609,17
"1521",50079.1161255542,0.288618587585247,0.911074770478924,17
"1522",50078.3091300078,0.298527855509768,0.941495881252825,17
"1523",50077.4759408769,0.308508966518716,0.972055097957345,17
"1524",50076.6168842613,0.318398427532462,1.00223386476167,17
"1525",50075.7315867423,0.328456409488063,1.03284828701593,17
"1526",50074.8195494979,0.338731206439579,1.06404466903471,17
"1527",50073.8801437106,0.349273136665739,1.09597467228749,17
"1528",50072.9126047184,0.360135050946877,1.12879678215751,17
"1529",50071.9160247893,0.371372892397714,1.16267791401602,17
"1530",50070.8893443712,0.383046319769489,1.19779519133061,17
"1531",50069.8313416383,0.395219408134594,1.23433793379033,17
"1532",50068.7406201145,0.407961443380803,1.27250990004167,17
"1533",50067.6155941119,0.421347830089772,1.31253183789084,17
"1534",50066.4544716643,0.43546113631069,1.35464440512706,17
"1535",50065.2552345759,0.450392303665581,1.39911153696236,17
"1536",50064.0156151208,0.466242057398892,1.44622435211335,17
"1537",50062.7339586186,0.482787368338705,1.49526762973052,17
"1538",50061.4074179809,0.500485211341332,1.54763251434361,17
"1539",50060.0328044354,0.519475269059288,1.6037176376617,17
"1540",50058.6065443086,0.539915493934077,1.66397205146887,17
"1541",50057.1246282563,0.561985363755172,1.72890403878317,17
"1542",50055.5825514543,0.585889797990469,1.79909166048474,17
"1543",50053.9752429138,0.611863893766436,1.87519544230535,17
"1544",50052.3019897489,0.637382473429264,1.9521309255473,17
"1545",50050.5615932036,0.663323286725814,2.0304649590392,17
"1546",50048.7522761278,0.690013466406147,2.11087233645523,17
"1547",50046.8716788271,0.717699716000177,2.19403269398275,17
"1548",50044.9183446294,0.74605983323956,2.27889250425568,17
"1549",50042.8887116086,0.775904004143656,2.36790789975672,17
"1550",50040.7795526164,0.807119118210951,2.4606883058275,17
